,repeat,fold,params,test_r2,test_neg_root_mean_squared_error,test_neg_mean_absolute_error,test_r_corr,test_spearmanr
5,2,1,"{'max_depth': 3, 'colsample_bytree': 0.76003693631035, 'n_estimators': 76, 'lambda': 0.3216005460175657, 'alpha': 0.1614356445465505, 'learning_rate': 0.02246420639808476, 'min_child_weight': 11, 'subsample': 0.5938121818748736}",0.000806094981570249,15.007100969157298,12.120101951283111,0.11356336284038869,0.12488541521829664
42,9,3,"{'max_depth': 5, 'colsample_bytree': 0.8148041880557396, 'n_estimators': 80, 'lambda': 95.70658281745743, 'alpha': 32.13604953405634, 'learning_rate': 0.01748801194530585, 'min_child_weight': 12, 'subsample': 0.6207988283401231}",0.0007504506409393708,15.679906218399708,12.616350072375417,0.0590298044225832,0.037047736155065125
49,10,5,"{'max_depth': 3, 'colsample_bytree': 0.7199343424277628, 'n_estimators': 142, 'lambda': 23.32080981653305, 'alpha': 26.860953989238947, 'learning_rate': 0.014831067411845894, 'min_child_weight': 13, 'subsample': 0.5508222308336419}",-0.00010430067685396338,16.360723162269167,12.975955985706939,0.057931264035862885,0.056925226989776694
37,8,3,"{'max_depth': 3, 'colsample_bytree': 0.9576842443920861, 'n_estimators': 50, 'lambda': 0.0039540892309097644, 'alpha': 16.835745353301153, 'learning_rate': 0.010081480632000246, 'min_child_weight': 9, 'subsample': 0.8025288208517408}",-0.0006045424721887738,15.56575033595768,12.319325644589036,0.09599418973175582,0.0736675542160518
34,7,5,"{'max_depth': 9, 'colsample_bytree': 0.689159417765715, 'n_estimators': 116, 'lambda': 98.64847270602492, 'alpha': 0.009473782601776342, 'learning_rate': 0.010585977458658533, 'min_child_weight': 19, 'subsample': 0.7319879596838753}",-0.0023841271353162163,16.28770389331935,13.124067994969836,0.03869831924780325,0.06553520168270817
38,8,4,"{'max_depth': 3, 'colsample_bytree': 0.713762052503853, 'n_estimators': 87, 'lambda': 0.001765024339129346, 'alpha': 64.80215520830325, 'learning_rate': 0.015734181337631308, 'min_child_weight': 12, 'subsample': 0.50850964158021}",-0.0026792277595846237,15.435270019992007,12.58887495232757,0.052769411473248665,0.06809282899585464
41,9,2,"{'max_depth': 3, 'colsample_bytree': 0.8435619590820789, 'n_estimators': 137, 'lambda': 53.712450305951045, 'alpha': 39.98857140146981, 'learning_rate': 0.015750978286747958, 'min_child_weight': 11, 'subsample': 0.5068394513768911}",-0.005229903664673907,16.216297828374852,12.997313866248497,0.07087304732188139,0.06282005376630093
20,5,1,"{'max_depth': 9, 'colsample_bytree': 0.6805874999396593, 'n_estimators': 152, 'lambda': 82.56607859388687, 'alpha': 71.64406478360918, 'learning_rate': 0.010197228510992282, 'min_child_weight': 4, 'subsample': 0.8846576690286035}",-0.006236714901922014,16.002613172427377,12.83287955741205,0.04031535353646729,0.010464174551552463
18,4,4,"{'max_depth': 7, 'colsample_bytree': 0.8162173701977918, 'n_estimators': 50, 'lambda': 56.25251246900267, 'alpha': 0.2792193895638973, 'learning_rate': 0.03948170434260373, 'min_child_weight': 7, 'subsample': 0.570056589337122}",-0.007557951948368835,15.325750006480389,12.47696460069284,0.037408285734572055,-0.04504626208403778
48,10,4,"{'max_depth': 3, 'colsample_bytree': 0.7784739638188208, 'n_estimators': 165, 'lambda': 76.8200812796226, 'alpha': 1.066191805946397, 'learning_rate': 0.010162805768094045, 'min_child_weight': 16, 'subsample': 0.7539967882924251}",-0.007588539167833641,15.625800344062304,12.906942694850223,0.04461186235712415,0.08145066170136257
26,6,2,"{'max_depth': 4, 'colsample_bytree': 0.8051381219258353, 'n_estimators': 69, 'lambda': 25.473058067245173, 'alpha': 72.30673974123536, 'learning_rate': 0.02297905012408673, 'min_child_weight': 10, 'subsample': 0.667343338966106}",-0.010627684161695239,15.549132329163847,12.840979401176497,0.023189363044153814,0.049793573882215246
32,7,3,"{'max_depth': 3, 'colsample_bytree': 0.9040489535709171, 'n_estimators': 68, 'lambda': 0.005873779600812119, 'alpha': 11.360322572665694, 'learning_rate': 0.025010951371468554, 'min_child_weight': 7, 'subsample': 0.9815667271278558}",-0.012060382001886527,15.827219217847,12.652551594570543,0.06595327721564133,0.0661221721288015
36,8,2,"{'max_depth': 9, 'colsample_bytree': 0.6866145212787571, 'n_estimators': 51, 'lambda': 0.0011266263881575505, 'alpha': 76.92555376836327, 'learning_rate': 0.01790186470876627, 'min_child_weight': 17, 'subsample': 0.8507522017467306}",-0.013839731183490578,15.662161664413944,12.936143457536867,0.02653994318628807,0.017839764709732076
25,6,1,"{'max_depth': 9, 'colsample_bytree': 0.681677733895738, 'n_estimators': 61, 'lambda': 90.22825909542175, 'alpha': 0.49058482216135574, 'learning_rate': 0.05045961471209505, 'min_child_weight': 9, 'subsample': 0.530486631871894}",-0.025709958981861458,16.09791433580857,12.8074538101106,-0.024683353864490422,-0.019376541647456454
43,9,4,"{'max_depth': 3, 'colsample_bytree': 0.8404458614650662, 'n_estimators': 119, 'lambda': 0.008900708583728816, 'alpha': 0.30507674968107196, 'learning_rate': 0.010194216209492062, 'min_child_weight': 7, 'subsample': 0.5323737807952315}",-0.026975056369139327,15.363583277349052,12.190383098534578,0.03158894953720704,0.08525902491664186
2,1,3,"{'max_depth': 9, 'colsample_bytree': 0.6856778590898452, 'n_estimators': 51, 'lambda': 54.61812015205696, 'alpha': 88.66696956472028, 'learning_rate': 0.10623503851969456, 'min_child_weight': 8, 'subsample': 0.60037258196803}",-0.026993743892643307,15.443329556512714,12.411791649090468,0.055476784667370285,0.07591730898060954
47,10,3,"{'max_depth': 6, 'colsample_bytree': 0.6909073060561163, 'n_estimators': 69, 'lambda': 50.67626579224401, 'alpha': 99.19841440538222, 'learning_rate': 0.03007492435860237, 'min_child_weight': 12, 'subsample': 0.5209544473002768}",-0.031412030356184006,16.514085992177726,13.484164988500831,0.017482033145694794,0.024299341509303695
29,6,5,"{'max_depth': 6, 'colsample_bytree': 0.8328677667916529, 'n_estimators': 53, 'lambda': 34.759736519540894, 'alpha': 0.478910538469082, 'learning_rate': 0.020689253277006686, 'min_child_weight': 8, 'subsample': 0.5614521327740997}",-0.03170279956078059,16.108123481968775,12.605888637565297,-0.015055770155435145,-0.03629994138682315
31,7,2,"{'max_depth': 3, 'colsample_bytree': 0.6892602021951241, 'n_estimators': 50, 'lambda': 77.12609244079952, 'alpha': 4.809681079192333, 'learning_rate': 0.047345276879873895, 'min_child_weight': 19, 'subsample': 0.5527249374478138}",-0.032276289694261884,14.975622996508015,12.176901100655279,-0.01981562390611991,-0.033931455741473646
15,4,1,"{'max_depth': 3, 'colsample_bytree': 0.9437828650494469, 'n_estimators': 50, 'lambda': 4.428859111861449, 'alpha': 0.051333139702561544, 'learning_rate': 0.045507252297379105, 'min_child_weight': 14, 'subsample': 0.7396058976569679}",-0.039153407832245746,17.443652344141967,14.0162683295075,0.011543124615763418,0.03393724648212939
4,1,5,"{'max_depth': 6, 'colsample_bytree': 0.7953094497922998, 'n_estimators': 84, 'lambda': 35.73613466263704, 'alpha': 2.6904574498309684, 'learning_rate': 0.020829210159314507, 'min_child_weight': 12, 'subsample': 0.6029937190514093}",-0.045656573984298676,16.878278762479056,13.623179396228677,-0.08849225738997443,-0.08181999594027066
9,2,5,"{'max_depth': 9, 'colsample_bytree': 0.8967830774867926, 'n_estimators': 51, 'lambda': 48.99618390109161, 'alpha': 98.3952542380245, 'learning_rate': 0.11277118537336973, 'min_child_weight': 6, 'subsample': 0.5470735454394161}",-0.04963828809379778,16.522992871483556,13.517711616832123,-0.03020635623692614,-0.041607434827009016
