,repeat,fold,params,test_r2,test_neg_root_mean_squared_error,test_neg_mean_absolute_error,test_r_corr,test_spearmanr
37,8,3,"{'max_depth': 3, 'colsample_bytree': 1.0, 'n_estimators': 317, 'lambda': 84.89970006743489, 'alpha': 0.0010945870324282538, 'learning_rate': 0.013533360676226375, 'min_child_weight': 20, 'subsample': 0.5575943135477907}",0.1650646220501828,12.0878645059836,7.298127433957433,0.4251321032075714,0.4472199425346067
49,10,5,"{'max_depth': 10, 'colsample_bytree': 1.0, 'n_estimators': 292, 'lambda': 60.36653510005487, 'alpha': 98.44684940574777, 'learning_rate': 0.0268223848698559, 'min_child_weight': 15, 'subsample': 0.5248214772813556}",0.16327654846423567,10.990654945996312,7.233730637815577,0.4063405647879904,0.41972612370109047
27,6,3,"{'max_depth': 3, 'colsample_bytree': 1.0, 'n_estimators': 107, 'lambda': 0.013651607376870455, 'alpha': 72.6420718680439, 'learning_rate': 0.03520631888233513, 'min_child_weight': 18, 'subsample': 0.5776613337214798}",0.15981609585297762,10.534165373864697,7.26761212997888,0.40008054723139236,0.44467305871470925
39,8,5,"{'max_depth': 8, 'colsample_bytree': 1.0, 'n_estimators': 117, 'lambda': 36.50913468296153, 'alpha': 1.291165428777352, 'learning_rate': 0.025543629580932634, 'min_child_weight': 20, 'subsample': 0.5151999964468403}",0.15807942448657297,9.240456354384502,6.96434578528771,0.39890726971383156,0.3743193267440606
29,6,5,"{'max_depth': 3, 'colsample_bytree': 1.0, 'n_estimators': 51, 'lambda': 7.6021725620187, 'alpha': 0.011967160552350187, 'learning_rate': 0.04070984456549684, 'min_child_weight': 20, 'subsample': 0.5433731111639876}",0.15389714443863556,13.048445442770713,8.011315340121117,0.4281007538299905,0.4137333772267268
3,1,4,"{'max_depth': 3, 'colsample_bytree': 1.0, 'n_estimators': 120, 'lambda': 0.009657000955506397, 'alpha': 3.898456266611956, 'learning_rate': 0.015230217999135376, 'min_child_weight': 20, 'subsample': 0.6772749319416915}",0.15360950360558379,8.096335513981915,6.2102684664303025,0.43548031568883533,0.48168246981649593
16,4,2,"{'max_depth': 3, 'colsample_bytree': 1.0, 'n_estimators': 141, 'lambda': 99.27364131871909, 'alpha': 0.05344958029797002, 'learning_rate': 0.037584928561402, 'min_child_weight': 20, 'subsample': 0.703757749521151}",0.15281365846442796,8.413310683161217,6.245788218707022,0.40674653803893757,0.4434406089557111
40,9,1,"{'max_depth': 7, 'colsample_bytree': 1.0, 'n_estimators': 281, 'lambda': 99.28239912163112, 'alpha': 54.5409347383428, 'learning_rate': 0.03973072670986372, 'min_child_weight': 19, 'subsample': 0.607020991378143}",0.15235724580723842,10.8219747704089,7.589025836019121,0.39094852640796995,0.4328653430084859
1,1,2,"{'max_depth': 3, 'colsample_bytree': 1.0, 'n_estimators': 76, 'lambda': 96.53646027788784, 'alpha': 0.22984385367852256, 'learning_rate': 0.040744222238463725, 'min_child_weight': 18, 'subsample': 0.5558794977436239}",0.14999987391072267,12.520426591791658,7.534336101373977,0.42527023492405197,0.45127633976271564
7,2,3,"{'max_depth': 3, 'colsample_bytree': 1.0, 'n_estimators': 50, 'lambda': 36.199182209628724, 'alpha': 2.1965940640002164, 'learning_rate': 0.056318900809731245, 'min_child_weight': 17, 'subsample': 0.5522695953236173}",0.14881110041779022,8.656491372806881,6.68241526248187,0.40295187257828036,0.3570782142543614
22,5,3,"{'max_depth': 4, 'colsample_bytree': 1.0, 'n_estimators': 364, 'lambda': 66.21450253902508, 'alpha': 0.4687065289815459, 'learning_rate': 0.010496070133606667, 'min_child_weight': 20, 'subsample': 0.5002181224874094}",0.14840884862180004,11.447977285252938,7.405123259188861,0.42112814083214245,0.4062342297979879
44,9,5,"{'max_depth': 3, 'colsample_bytree': 1.0, 'n_estimators': 51, 'lambda': 0.09834193278911545, 'alpha': 94.30229080294401, 'learning_rate': 0.07381412547920205, 'min_child_weight': 14, 'subsample': 0.5584434362903326}",0.14509669257199198,9.031326456720802,6.494362989120935,0.38999590399426864,0.3492798710692297
30,7,1,"{'max_depth': 3, 'colsample_bytree': 1.0, 'n_estimators': 279, 'lambda': 0.010815431578747736, 'alpha': 29.56715114356588, 'learning_rate': 0.01011990380782337, 'min_child_weight': 20, 'subsample': 0.5174997523360187}",0.13430605132325346,12.511790553350759,7.976383113296779,0.3772326007292337,0.35469788132164637
23,5,4,"{'max_depth': 3, 'colsample_bytree': 1.0, 'n_estimators': 73, 'lambda': 0.007594995468565272, 'alpha': 17.033038894706262, 'learning_rate': 0.035177265859599266, 'min_child_weight': 15, 'subsample': 0.6862036027098137}",0.12041324863957581,12.736021966704227,7.944712063264564,0.3480600888426443,0.41637766468186616
8,2,4,"{'max_depth': 3, 'colsample_bytree': 1.0, 'n_estimators': 645, 'lambda': 46.45563624657711, 'alpha': 79.78909911964331, 'learning_rate': 0.01018414947688473, 'min_child_weight': 14, 'subsample': 0.5238118922832913}",0.11986217927971465,10.441774325182426,7.191480309300169,0.3571749062878347,0.4251631222147828
31,7,2,"{'max_depth': 6, 'colsample_bytree': 1.0, 'n_estimators': 95, 'lambda': 99.86368951418889, 'alpha': 0.009571762657070201, 'learning_rate': 0.05217917818365637, 'min_child_weight': 19, 'subsample': 0.7128919949341791}",0.11532527610531684,9.789170396951395,7.221361459359615,0.3613805496503601,0.3634367260407802
26,6,2,"{'max_depth': 3, 'colsample_bytree': 1.0, 'n_estimators': 338, 'lambda': 69.73663138382054, 'alpha': 0.004983356292672336, 'learning_rate': 0.010232584131144449, 'min_child_weight': 14, 'subsample': 0.6339699839409856}",0.11510796285982039,9.148952525658958,7.052082592213647,0.34769862777410937,0.3358599957870616
