,repeat,fold,params,test_r2,test_neg_root_mean_squared_error,test_neg_mean_absolute_error,test_r_corr,test_spearmanr
27,6,3,"{'max_depth': 3, 'colsample_bytree': 1.0, 'n_estimators': 235, 'lambda': 2.2544033319126013, 'alpha': 44.26873259209526, 'learning_rate': 0.010829582024645306, 'min_child_weight': 20, 'subsample': 0.6536790962471015}",0.17277656840004563,14.401249494636646,11.487253042367788,0.45455916759606807,0.452335911314074
30,7,1,"{'max_depth': 8, 'colsample_bytree': 1.0, 'n_estimators': 69, 'lambda': 93.6293206796212, 'alpha': 0.26430128811109055, 'learning_rate': 0.056529029605038694, 'min_child_weight': 16, 'subsample': 0.5549937426140579}",0.14307374570131992,14.937502107994945,11.834245015883587,0.4307330410363338,0.4254939913805047
38,8,4,"{'max_depth': 9, 'colsample_bytree': 1.0, 'n_estimators': 102, 'lambda': 99.650762704308, 'alpha': 10.90301490499138, 'learning_rate': 0.05500704084563754, 'min_child_weight': 20, 'subsample': 0.5555925378908282}",0.13375453837452822,14.346755878973994,11.283345103969236,0.3699926580744804,0.38295118498819297
36,8,2,"{'max_depth': 3, 'colsample_bytree': 1.0, 'n_estimators': 153, 'lambda': 38.44337557813895, 'alpha': 1.0827543751611954, 'learning_rate': 0.024461437055031232, 'min_child_weight': 20, 'subsample': 0.55466255398234}",0.13142971712824947,14.496712708462551,11.93361704448271,0.3743821562771484,0.362693252388128
45,10,1,"{'max_depth': 3, 'colsample_bytree': 1.0, 'n_estimators': 217, 'lambda': 34.52385365361866, 'alpha': 0.06919762399558456, 'learning_rate': 0.0145336096627979, 'min_child_weight': 20, 'subsample': 0.5001074628466664}",0.1307623509714294,14.244719248700786,11.354587509787294,0.37531483860534043,0.3420817896230087
12,3,3,"{'max_depth': 3, 'colsample_bytree': 1.0, 'n_estimators': 90, 'lambda': 2.197164907012591, 'alpha': 3.1412040921836364, 'learning_rate': 0.02116520094384372, 'min_child_weight': 8, 'subsample': 0.6476171821248995}",0.1270813878594439,14.65150640745008,11.929865842740211,0.38135237041303316,0.37129630944768427
3,1,4,"{'max_depth': 6, 'colsample_bytree': 1.0, 'n_estimators': 126, 'lambda': 0.5012061443587464, 'alpha': 0.2436390552716646, 'learning_rate': 0.010512413996651086, 'min_child_weight': 9, 'subsample': 0.6129980616698919}",0.12342570244073892,15.506127228621258,12.070372722558016,0.36747687509131927,0.37089107333296556
6,2,2,"{'max_depth': 3, 'colsample_bytree': 1.0, 'n_estimators': 167, 'lambda': 0.31441673238143375, 'alpha': 0.5068147669636708, 'learning_rate': 0.01057001375496789, 'min_child_weight': 9, 'subsample': 0.6296666667208571}",0.12063992295542791,15.302089520624621,11.958938553488466,0.37366141831020844,0.35734781578204705
21,5,2,"{'max_depth': 3, 'colsample_bytree': 1.0, 'n_estimators': 71, 'lambda': 4.6962239405689035, 'alpha': 0.001044399393516161, 'learning_rate': 0.029959675484017408, 'min_child_weight': 20, 'subsample': 0.7569897539709299}",0.11957029958635457,14.466069513520342,11.540965108476447,0.3508511413130806,0.35219182283323197
44,9,5,"{'max_depth': 3, 'colsample_bytree': 1.0, 'n_estimators': 185, 'lambda': 0.013097886686758086, 'alpha': 24.43636510640188, 'learning_rate': 0.01094309120630119, 'min_child_weight': 17, 'subsample': 0.5021534104916578}",0.11799960028005174,14.686925489405715,11.634136245095519,0.3526308523336471,0.3404733707278905
