,fit_time,score_time,test_r2,train_r2,test_neg_mean_absolute_error,train_neg_mean_absolute_error,test_neg_root_mean_squared_error,train_neg_root_mean_squared_error,test_r_corr,train_r_corr,test_spearmanr,train_spearmanr,n_train,n_test,repeat,fold,cv_mdsum
0,405440.8538131714,0.020552873611450195,0.06803513409330297,0.8211186307852055,-12.54223173358719,-5.107730204509766,-15.704928080843182,-6.619812001981239,0.26906959681981835,0.9773119266281667,0.2679483659275308,0.9781929604830185,643,161,0,0,5c27a6ab2f77a32bc345d1ab4ef33463
1,415858.63336753845,0.022655487060546875,0.0800836631454922,0.8215609742174872,-11.759049110456527,-5.169851555053804,-14.689265461999849,-6.719113149823656,0.2843686284388846,0.9805437439436936,0.31070166398180293,0.9824606975393975,643,161,0,1,5c27a6ab2f77a32bc345d1ab4ef33463
2,422746.2270076275,0.025142431259155273,0.08239045110977772,0.8200539572904333,-11.890714713607922,-5.209193334450008,-15.190596886931816,-6.690250296195342,0.29800486811237353,0.9823316699103996,0.31022182896232764,0.984742836461165,643,161,0,2,5c27a6ab2f77a32bc345d1ab4ef33463
3,413965.25905156136,0.02422499656677246,0.05176955980158915,0.7971050452965174,-12.115554036270304,-5.519973921270083,-14.916486898770831,-7.163845516371988,0.23707138212268172,0.9736822321061512,0.24231589644422719,0.971781775449155,643,161,0,3,5c27a6ab2f77a32bc345d1ab4ef33463
4,412942.63089728355,0.021828889846801758,0.10912349284099476,0.8699439626099594,-12.20078125,-4.508394798136646,-15.195298441510205,-5.665192815307165,0.3540566787160166,0.9896009407720747,0.3619261626148488,0.9892079966102222,644,160,0,4,5c27a6ab2f77a32bc345d1ab4ef33463
5,405936.2212278843,0.020041942596435547,0.06692121163977893,0.8023270817703405,-12.867645086226224,-5.300041906542556,-15.828521103122835,-6.951273030954806,0.26311900912430686,0.9777575903473746,0.2605677711151122,0.9821109864788363,643,161,0,5,5c27a6ab2f77a32bc345d1ab4ef33463
6,417241.98399448395,0.017024755477905273,0.044638644205970746,0.553872481485901,-11.757710293320901,-8.707487863158478,-14.354903513991932,-10.722814513887691,0.22539121987428204,0.8694720870655656,0.22651883593903943,0.8299966190228524,643,161,0,6,5c27a6ab2f77a32bc345d1ab4ef33463
7,412242.3609805107,0.01722550392150879,0.05167016313813555,0.8272868571112544,-11.866952104003076,-5.277509727116766,-15.040061541383041,-6.5828464074791935,0.27733282229397865,0.9802942886941189,0.3055503466402023,0.9786196707713216,643,161,0,7,5c27a6ab2f77a32bc345d1ab4ef33463
8,389755.7439134121,0.02454662322998047,0.07614558258933113,0.8582045885744768,-12.04649881284141,-4.65216832476404,-15.138540904074306,-5.949268649970715,0.2788064472298686,0.9876781109839778,0.292610941606041,0.986577744252341,643,161,0,8,5c27a6ab2f77a32bc345d1ab4ef33463
9,384186.46775865555,0.019077301025390625,0.06969701744854839,0.8323948011935897,-12.50989005450732,-5.079317062661091,-15.814141266163727,-6.387781041438845,0.29992149918499567,0.984674718315474,0.29168017337735097,0.9839494724307152,644,160,0,9,5c27a6ab2f77a32bc345d1ab4ef33463
