,fit_time,score_time,test_r2,train_r2,test_neg_mean_absolute_error,train_neg_mean_absolute_error,test_neg_root_mean_squared_error,train_neg_root_mean_squared_error,test_r_corr,train_r_corr,test_spearmanr,train_spearmanr,n_train,n_test,repeat,fold,cv_mdsum
0,23.855437994003296,0.023190975189208984,-2.9071402442153422,1.0,-15.53711042713963,-3.4156883300691597e-14,-19.094293947866795,-4.2749124983409644e-14,0.09373752942032697,0.9999999999999999,0.14094281445667825,0.9991464535294413,643,161,0,0,5c27a6ab2f77a32bc345d1ab4ef33463
1,24.39623713493347,0.022916316986083984,-1.271925738830558,1.0,-14.211889749654649,-3.0999222542628634e-14,-19.796047109059977,-3.8747235993178226e-14,-0.005659693036262004,0.9999999999999998,0.022326304549085078,0.9992016590966538,643,161,0,1,5c27a6ab2f77a32bc345d1ab4ef33463
2,23.951526403427124,0.022336721420288086,-1.8595068241664245,1.0,-14.252089657003529,-3.7474775313319436e-14,-17.861123576373146,-4.7166680135710576e-14,0.1818162655830613,0.9999999999999993,0.13942931792567398,0.9991067990064594,643,161,0,2,5c27a6ab2f77a32bc345d1ab4ef33463
3,24.342888593673706,0.022164106369018555,-1.921704484979072,1.0,-14.686602704955213,-3.3126430577369214e-14,-19.274861733067155,-4.177037260135252e-14,0.0659419029402208,1.0,0.049576319637036674,0.9992013433585936,643,161,0,3,5c27a6ab2f77a32bc345d1ab4ef33463
4,23.83507752418518,0.022235631942749023,-3.236426661050854,1.0,-14.35924302145647,-3.6591847564415716e-14,-18.163454084718285,-4.5940198156450075e-14,0.12869383061603587,0.9999999999999997,0.1481041233784236,0.9991080325086774,644,160,0,4,5c27a6ab2f77a32bc345d1ab4ef33463
5,24.41739535331726,0.022011756896972656,-1.3619753579564238,1.0,-14.477629162390157,-3.1642910168725456e-14,-18.92729823837109,-4.0359461424147045e-14,0.17991316740419094,0.9999999999999998,0.1882694655761036,0.9991625929821312,643,161,0,5,5c27a6ab2f77a32bc345d1ab4ef33463
6,23.89397406578064,0.022487401962280273,-2.9700446461083025,1.0,-15.748644537436228,-3.3228647067350254e-14,-19.69533406629265,-4.1924053516189867e-14,0.0540394989439001,1.0,0.03756487325165974,0.9991398579047186,643,161,0,6,5c27a6ab2f77a32bc345d1ab4ef33463
7,24.289425134658813,0.022044658660888672,-1.2744021450042182,1.0,-14.588932376552318,-3.4518784927381225e-14,-18.713758513518435,-4.308137017889483e-14,0.10664102953393588,1.0,0.11446669634124772,0.9991003380896897,643,161,0,7,5c27a6ab2f77a32bc345d1ab4ef33463
8,23.885064840316772,0.02210521697998047,-3.9301925947770835,1.0,-15.958079477533916,-3.43309275944431e-14,-20.29043146110464,-4.392727286814562e-14,0.015983022809836375,1.0,0.06021069731113703,0.9991782009687723,643,161,0,8,5c27a6ab2f77a32bc345d1ab4ef33463
9,24.52627992630005,0.022212505340576172,-3.1118235445600995,1.0,-16.060319873469233,-3.4917548493738774e-14,-19.975895804414797,-4.3901525983552563e-14,-0.03802845768434482,1.0,-0.06342003428296698,0.9991834086349093,644,160,0,9,5c27a6ab2f77a32bc345d1ab4ef33463
10,23.883899211883545,0.02234625816345215,-1.3597652283124715,1.0,-13.94707198159823,-3.588903841469464e-14,-18.310489239269636,-4.452182337980299e-14,0.14648293381922217,1.0,0.08203156028740974,0.9991911222683395,643,161,0,10,5c27a6ab2f77a32bc345d1ab4ef33463
11,24.119718074798584,0.022119998931884766,-3.003138763667878,1.0,-15.474601074604706,-3.6201213100312413e-14,-18.641114836419256,-4.5623495613740595e-14,0.1140014854250685,1.0,0.041356364905601926,0.9991539764129924,643,161,0,11,5c27a6ab2f77a32bc345d1ab4ef33463
12,23.662018060684204,0.022463321685791016,-1.6453962764892225,1.0,-13.20294833681218,-3.368723996834627e-14,-16.966589598273252,-4.272305861640744e-14,0.18476113863258353,1.0,0.16207875862306229,0.9991036580119227,643,161,0,12,5c27a6ab2f77a32bc345d1ab4ef33463
13,24.32911515235901,0.022176504135131836,-1.3575707325884285,1.0,-14.661011234332674,-3.3770118203466036e-14,-18.848004722572416,-4.22293889478578e-14,0.10357742675136697,1.0,0.1097730679105618,0.9991728716331985,643,161,0,13,5c27a6ab2f77a32bc345d1ab4ef33463
