,repeat,fold,params,test_r2,test_neg_root_mean_squared_error,test_neg_mean_absolute_error,test_r_corr,test_spearmanr
6,2,2,"{'max_depth': 14, 'colsample_bytree': 0.8972758762815917, 'n_estimators': 713, 'lambda': 40.851797878598894, 'alpha': 54.61412758421698, 'learning_rate': 0.033476764313365395, 'min_child_weight': 1, 'subsample': 0.5642172125113805}",0.10916552472450836,15.401601202769406,11.917436611017532,0.3385768346309361,0.33004866247657166
45,10,1,"{'max_depth': 11, 'colsample_bytree': 0.7692882695041279, 'n_estimators': 737, 'lambda': 75.9839893297578, 'alpha': 0.7946015189199443, 'learning_rate': 0.01774216130468671, 'min_child_weight': 1, 'subsample': 0.9903711520453075}",0.10669382603771616,14.440585345454814,11.450095272628513,0.32873992038791877,0.3190182583293498
27,6,3,"{'max_depth': 14, 'colsample_bytree': 0.5246397013209403, 'n_estimators': 903, 'lambda': 31.43772718184778, 'alpha': 77.483746655639, 'learning_rate': 0.026343021022877954, 'min_child_weight': 3, 'subsample': 0.7969061534354014}",0.10567522730658363,14.973950427199645,12.16870160074629,0.3286366341971127,0.3297639467554427
36,8,2,"{'max_depth': 13, 'colsample_bytree': 0.7726981405359357, 'n_estimators': 329, 'lambda': 3.3810493450955654, 'alpha': 57.878282517670776, 'learning_rate': 0.04759800536329901, 'min_child_weight': 20, 'subsample': 0.8321534659343985}",0.10088288305965976,14.749428125428492,12.139889260015543,0.32393419323097694,0.3207399534267524
0,1,1,"{'max_depth': 19, 'colsample_bytree': 0.7814723081543946, 'n_estimators': 501, 'lambda': 0.8896678160433448, 'alpha': 76.39480886376036, 'learning_rate': 0.048953313589709155, 'min_child_weight': 2, 'subsample': 0.9350252960451801}",0.1005253594919413,14.824068216701004,11.488498552311102,0.3306507009304224,0.35902467722187353
17,4,3,"{'max_depth': 17, 'colsample_bytree': 0.5422868823821735, 'n_estimators': 212, 'lambda': 0.022948851288992492, 'alpha': 4.468010652387155, 'learning_rate': 0.02033493287296898, 'min_child_weight': 1, 'subsample': 0.9845668132580346}",0.09754642691662063,15.78630028378674,12.437418537027032,0.3199451794356319,0.37961403175340386
21,5,2,"{'max_depth': 12, 'colsample_bytree': 0.4133461200707034, 'n_estimators': 1420, 'lambda': 9.308599774028739, 'alpha': 53.41186730644164, 'learning_rate': 0.020225085095616897, 'min_child_weight': 2, 'subsample': 0.973453577398931}",0.0905268132404865,14.702735864841115,11.798996265117939,0.30386264401472807,0.2952677113612562
33,7,4,"{'max_depth': 18, 'colsample_bytree': 0.9719471708400139, 'n_estimators': 741, 'lambda': 65.82769681237059, 'alpha': 0.013380297585749943, 'learning_rate': 0.016392506183012325, 'min_child_weight': 1, 'subsample': 0.5339323681061259}",0.0856080399842385,15.065746245189958,12.023644735121868,0.2984576453060789,0.2829277846323466
18,4,4,"{'max_depth': 11, 'colsample_bytree': 0.9290099069012345, 'n_estimators': 1232, 'lambda': 47.360195129878996, 'alpha': 0.003055695064389665, 'learning_rate': 0.022818598832703894, 'min_child_weight': 2, 'subsample': 0.7726080465298313}",0.08541962828278327,14.60150622226455,11.848016682461168,0.2933787318729703,0.2040429113953495
10,3,1,"{'max_depth': 14, 'colsample_bytree': 0.49165816941366774, 'n_estimators': 1106, 'lambda': 0.7889696207083923, 'alpha': 0.3611885798637816, 'learning_rate': 0.025480464701535647, 'min_child_weight': 2, 'subsample': 0.9369719178493474}",0.08399648135810256,14.867415722444617,11.964870768891284,0.29164434203879136,0.285904073890068
43,9,4,"{'max_depth': 8, 'colsample_bytree': 0.7696300814314766, 'n_estimators': 180, 'lambda': 72.62016585806634, 'alpha': 0.17475523897008832, 'learning_rate': 0.023512004234456728, 'min_child_weight': 8, 'subsample': 0.892405949593805}",0.08370048194296453,14.512134679826566,11.467764837502022,0.29993981377002166,0.31487609687769885
12,3,3,"{'max_depth': 18, 'colsample_bytree': 0.839097765026242, 'n_estimators': 544, 'lambda': 36.06594585504483, 'alpha': 0.24937818771755346, 'learning_rate': 0.035090662355422325, 'min_child_weight': 6, 'subsample': 0.6660598716541188}",0.08286585774363708,15.017990775633779,12.018367654473119,0.2879098697136881,0.2857737581412271
4,1,5,"{'max_depth': 16, 'colsample_bytree': 0.6042879429827162, 'n_estimators': 476, 'lambda': 2.9288855277131, 'alpha': 0.07385706123757414, 'learning_rate': 0.018336384443828752, 'min_child_weight': 11, 'subsample': 0.8499252764000894}",0.07886520414814979,15.841460303028153,12.727233344986594,0.28346391015370664,0.27071183649289415
8,2,4,"{'max_depth': 20, 'colsample_bytree': 0.8184490400901369, 'n_estimators': 982, 'lambda': 99.08350080331881, 'alpha': 0.03240692308545665, 'learning_rate': 0.024723629482795204, 'min_child_weight': 13, 'subsample': 0.8590208459436891}",0.07844028744757048,14.924097379230664,11.949519095336191,0.28177049707057605,0.27156758451621943
