,repeat,fold,params,test_r2,test_neg_root_mean_squared_error,test_neg_mean_absolute_error,test_r_corr,test_spearmanr
13,3,4,"{'max_depth': 3, 'colsample_bytree': 0.7235855628415101, 'n_estimators': 51, 'lambda': 57.92531136671744, 'alpha': 6.962923022205568, 'learning_rate': 0.05442248854644126, 'min_child_weight': 5, 'subsample': 0.5225827502921379}",0.00356630971819627,16.15708935724097,13.009735084849702,0.09012967203577364,0.09908141441445363
30,7,1,"{'max_depth': 3, 'colsample_bytree': 0.8823568589840453, 'n_estimators': 50, 'lambda': 99.60520027801513, 'alpha': 70.8341784295679, 'learning_rate': 0.010072245139978609, 'min_child_weight': 17, 'subsample': 0.6748819059265777}",0.003559000683060254,16.107644997561327,12.871597244894716,0.26253200547008454,0.2605284730854395
44,9,5,"{'max_depth': 7, 'colsample_bytree': 0.9877041516394693, 'n_estimators': 113, 'lambda': 78.21570466817683, 'alpha': 0.18942164303883285, 'learning_rate': 0.01075593958664586, 'min_child_weight': 18, 'subsample': 0.917818590048375}",0.0026752277176881334,15.6176182836574,12.485707390237842,0.06760598386232052,0.10457176698056256
38,8,4,"{'max_depth': 3, 'colsample_bytree': 0.7344433450400596, 'n_estimators': 50, 'lambda': 21.790970259762172, 'alpha': 28.327723509494106, 'learning_rate': 0.021176558378144535, 'min_child_weight': 9, 'subsample': 0.647658774251753}",0.00175698620279241,15.401086571748687,12.542747362125555,0.05588910472120557,0.0913317643316867
20,5,1,"{'max_depth': 9, 'colsample_bytree': 0.6923021923441526, 'n_estimators': 103, 'lambda': 60.81491213553642, 'alpha': 0.3491615503853185, 'learning_rate': 0.010235128190905201, 'min_child_weight': 13, 'subsample': 0.7739467627476371}",0.00016154414782520998,15.951654911272486,12.757129375751202,0.057907845369588616,0.03391675979633024
5,2,1,"{'max_depth': 3, 'colsample_bytree': 0.7913780416301266, 'n_estimators': 102, 'lambda': 0.001232737642262371, 'alpha': 3.9205345704474284, 'learning_rate': 0.025454661838575858, 'min_child_weight': 10, 'subsample': 0.5697468222387064}",-9.658796940281711e-05,15.013878230283428,12.082912783650958,0.13186869823413636,0.1320792784301908
34,7,5,"{'max_depth': 6, 'colsample_bytree': 0.7865964395850342, 'n_estimators': 51, 'lambda': 65.4915250818021, 'alpha': 8.072614283036854, 'learning_rate': 0.017263711570459604, 'min_child_weight': 7, 'subsample': 0.7941509520210583}",-0.0002463177135869632,16.27032602833991,13.105469336876503,0.04523813098480388,0.08014142721105912
18,4,4,"{'max_depth': 9, 'colsample_bytree': 0.8147482684110553, 'n_estimators': 50, 'lambda': 75.87357551786768, 'alpha': 0.01669004159261577, 'learning_rate': 0.024824251046513448, 'min_child_weight': 7, 'subsample': 0.5234207269057877}",-0.00027619878203877235,15.27026898215007,12.421775682438055,0.042823489341050416,-0.019639807966264456
7,2,3,"{'max_depth': 3, 'colsample_bytree': 0.7606350017278207, 'n_estimators': 127, 'lambda': 78.67265209281145, 'alpha': 0.4344825708106666, 'learning_rate': 0.01029946841110988, 'min_child_weight': 4, 'subsample': 0.7584872837827263}",-0.0010958389747761643,15.61856459746152,12.956984570745886,0.10018322766461168,0.08670063211491376
19,4,5,"{'max_depth': 4, 'colsample_bytree': 0.8074782056873585, 'n_estimators': 85, 'lambda': 0.05034066074719659, 'alpha': 1.2619764388324655, 'learning_rate': 0.01652210150668418, 'min_child_weight': 3, 'subsample': 0.8990348406039712}",-0.001110406027522881,15.17122819712582,12.422109005719246,0.07746451213824691,0.09817099162208588
