,repeat,fold,params,test_r2,test_neg_root_mean_squared_error,test_neg_mean_absolute_error,test_r_corr,test_spearmanr
9,2,5,"{'max_depth': 16, 'colsample_bytree': 0.9013760236976066, 'n_estimators': 274, 'lambda': 58.37064272527138, 'alpha': 0.025253565815618616, 'learning_rate': 0.015749448867201716, 'min_child_weight': 18, 'subsample': 0.5850328258417674}",0.1372568892033027,8.74019752189087,6.4577284987861585,0.37469548644560047,0.4507470189612795
32,7,3,"{'max_depth': 9, 'colsample_bytree': 0.9023079204233544, 'n_estimators': 1046, 'lambda': 43.7098797340648, 'alpha': 18.22698588060788, 'learning_rate': 0.010067430488736637, 'min_child_weight': 17, 'subsample': 0.6083881354104349}",0.1362024082758857,8.75787433782747,6.3537471985675875,0.3903215378387364,0.39484280477078015
14,3,5,"{'max_depth': 18, 'colsample_bytree': 0.6721785863297254, 'n_estimators': 168, 'lambda': 4.2875381306593665, 'alpha': 0.016681005463413806, 'learning_rate': 0.01804210563181853, 'min_child_weight': 6, 'subsample': 0.9770906238069278}",0.13562283421962273,12.985268308323308,7.993937069142358,0.37348165084487706,0.3705301128345978
29,6,5,"{'max_depth': 7, 'colsample_bytree': 0.9840406978393216, 'n_estimators': 462, 'lambda': 35.07330246380636, 'alpha': 0.8220383890412984, 'learning_rate': 0.01629484900884886, 'min_child_weight': 12, 'subsample': 0.5568368140010783}",0.13392761365712247,13.201530688268887,7.849501638017463,0.39766640552295424,0.4307366291882822
17,4,3,"{'max_depth': 7, 'colsample_bytree': 0.9167388790126855, 'n_estimators': 130, 'lambda': 0.037498974207319485, 'alpha': 0.00458427457390652, 'learning_rate': 0.01779242593011779, 'min_child_weight': 17, 'subsample': 0.7542339361288084}",0.12823869972718982,13.054019844635793,8.46932638044188,0.39091094623242856,0.4290451214172973
8,2,4,"{'max_depth': 19, 'colsample_bytree': 0.4839180091380908, 'n_estimators': 311, 'lambda': 30.736584140108715, 'alpha': 2.3983707554050504, 'learning_rate': 0.01645896346237218, 'min_child_weight': 6, 'subsample': 0.6931797236118801}",0.12800043413386053,10.393386919045422,6.953464118686654,0.37168289511544284,0.44262597855893726
18,4,4,"{'max_depth': 9, 'colsample_bytree': 0.8792410051653187, 'n_estimators': 169, 'lambda': 77.3926459662788, 'alpha': 0.5626951696888304, 'learning_rate': 0.026890466447259776, 'min_child_weight': 19, 'subsample': 0.7372124067939261}",0.12760311193195628,10.244877868564346,7.137048980893468,0.373286212649958,0.3879381354923694
6,2,2,"{'max_depth': 20, 'colsample_bytree': 0.4763305538727489, 'n_estimators': 409, 'lambda': 30.622347504415316, 'alpha': 20.7551565654935, 'learning_rate': 0.02074904408532304, 'min_child_weight': 18, 'subsample': 0.6134114304405469}",0.12594676714829578,12.647300915909122,7.591467750143018,0.36486238471229815,0.38969658518800093
23,5,4,"{'max_depth': 8, 'colsample_bytree': 0.5016626523228598, 'n_estimators': 185, 'lambda': 3.727227608076275, 'alpha': 20.532665569802305, 'learning_rate': 0.02855891831577515, 'min_child_weight': 7, 'subsample': 0.9965280529744202}",0.12172411546119266,12.72652804608603,8.073265165972286,0.35987281982885716,0.3409107025497962
47,10,3,"{'max_depth': 20, 'colsample_bytree': 0.8408978417333215, 'n_estimators': 247, 'lambda': 24.4843173542513, 'alpha': 0.01012893982031605, 'learning_rate': 0.02140872596607621, 'min_child_weight': 16, 'subsample': 0.5429121704169616}",0.1202819187607217,10.538566388334383,7.137004976441874,0.34754843725378165,0.39511655839059
22,5,3,"{'max_depth': 19, 'colsample_bytree': 0.7862560037509145, 'n_estimators': 689, 'lambda': 98.37900429637118, 'alpha': 0.1648743796226427, 'learning_rate': 0.04327776673497313, 'min_child_weight': 14, 'subsample': 0.5079381990436581}",0.1194762623285669,11.64082400185758,7.632793708665837,0.36623439214780484,0.371225970201851
16,4,2,"{'max_depth': 11, 'colsample_bytree': 0.7829490781405661, 'n_estimators': 600, 'lambda': 48.27346127331373, 'alpha': 68.1032808953057, 'learning_rate': 0.021308085554404707, 'min_child_weight': 12, 'subsample': 0.8277768856366204}",0.11666276006736986,8.590940752109264,6.437711117535653,0.38176543172259375,0.41861438187550404
44,9,5,"{'max_depth': 19, 'colsample_bytree': 0.6810134539232555, 'n_estimators': 254, 'lambda': 0.2959188548818491, 'alpha': 99.48907270918865, 'learning_rate': 0.019833247280873566, 'min_child_weight': 16, 'subsample': 0.5338459644704208}",0.11644322842547783,9.181428832889667,6.5606665300899705,0.3518084339511212,0.3208905712168127
38,8,4,"{'max_depth': 15, 'colsample_bytree': 0.8675899060946518, 'n_estimators': 143, 'lambda': 0.4866570015579118, 'alpha': 0.001323629012501638, 'learning_rate': 0.01077131185628617, 'min_child_weight': 17, 'subsample': 0.6337657244573569}",0.11196021906119535,10.917977459685396,7.488305357080945,0.34679793802134656,0.3723018410600895
48,10,4,"{'max_depth': 8, 'colsample_bytree': 0.7411859119816366, 'n_estimators': 196, 'lambda': 8.44318058374085, 'alpha': 0.45256485031880206, 'learning_rate': 0.0250453988640697, 'min_child_weight': 5, 'subsample': 0.7216685094817759}",0.09265417205503046,11.709119426808549,7.165269400241107,0.311671263388328,0.3732468816340581
4,1,5,"{'max_depth': 14, 'colsample_bytree': 0.44682385877228525, 'n_estimators': 160, 'lambda': 2.8685396082900105, 'alpha': 0.0040445086140660945, 'learning_rate': 0.044282116671488986, 'min_child_weight': 6, 'subsample': 0.9407314143590781}",0.07727677410393374,11.734993348465379,8.042986277292465,0.300028372062646,0.31742986359669145
28,6,4,"{'max_depth': 8, 'colsample_bytree': 0.9662484618979534, 'n_estimators': 624, 'lambda': 45.85501047596844, 'alpha': 49.95953387432765, 'learning_rate': 0.021764868737800154, 'min_child_weight': 20, 'subsample': 0.5321132542501762}",0.07711895003616098,10.821535346329194,7.373782028107954,0.2973172054878916,0.3998956898337016
39,8,5,"{'max_depth': 13, 'colsample_bytree': 0.8947581252091661, 'n_estimators': 168, 'lambda': 50.53583884505451, 'alpha': 0.0032673336196696067, 'learning_rate': 0.04718184790557167, 'min_child_weight': 3, 'subsample': 0.652187056591723}",0.06972632572050319,9.713219967385855,7.22077430634809,0.29609426211891,0.2998018552230852
26,6,2,"{'max_depth': 18, 'colsample_bytree': 0.7356467522849757, 'n_estimators': 623, 'lambda': 53.20602258416284, 'alpha': 0.012816542104578901, 'learning_rate': 0.0102486960857462, 'min_child_weight': 16, 'subsample': 0.6812678225679655}",0.06244716921524707,9.417250117580718,7.3042483188696865,0.28335211948176753,0.27793623088762376
7,2,3,"{'max_depth': 16, 'colsample_bytree': 0.5096038995004302, 'n_estimators': 1093, 'lambda': 32.631322418451994, 'alpha': 96.52978801630168, 'learning_rate': 0.022296880982466974, 'min_child_weight': 12, 'subsample': 0.5276678950569766}",0.06009076243709255,9.096448893071729,7.233619379574026,0.3212375717587241,0.3530673656382391
30,7,1,"{'max_depth': 7, 'colsample_bytree': 0.4689423428970173, 'n_estimators': 1468, 'lambda': 7.56938187518609, 'alpha': 1.4099499959451014, 'learning_rate': 0.02940602059544676, 'min_child_weight': 1, 'subsample': 0.7005235304766049}",0.06005917867588495,13.037296137385232,8.260044921784711,0.2647313321866506,0.32017254182666144
0,1,1,"{'max_depth': 12, 'colsample_bytree': 0.6771983315300167, 'n_estimators': 519, 'lambda': 26.15206740304868, 'alpha': 40.624553655719666, 'learning_rate': 0.018088637792565556, 'min_child_weight': 2, 'subsample': 0.5130777711216225}",0.05761126302714625,10.928264290616902,7.754935772461299,0.2676638016880276,0.3025520141984258
19,4,5,"{'max_depth': 10, 'colsample_bytree': 0.48158153533553116, 'n_estimators': 397, 'lambda': 0.031765263100929864, 'alpha': 68.63344462909774, 'learning_rate': 0.034857604753403104, 'min_child_weight': 9, 'subsample': 0.8354966681781455}",0.05640570866495698,10.40522138552582,7.580343906696026,0.27695772866029417,0.30349425221227555
24,5,5,"{'max_depth': 13, 'colsample_bytree': 0.8668694117890058, 'n_estimators': 229, 'lambda': 36.11321729464896, 'alpha': 20.240273694135062, 'learning_rate': 0.019843179229494873, 'min_child_weight': 14, 'subsample': 0.6510619284332353}",0.051948069506113415,8.735069207818636,6.666222747261002,0.2863725598911417,0.36032682094370927
13,3,4,"{'max_depth': 12, 'colsample_bytree': 0.843977670022073, 'n_estimators': 318, 'lambda': 8.388030759549286, 'alpha': 0.03518533460314845, 'learning_rate': 0.01378591757348591, 'min_child_weight': 17, 'subsample': 0.7397097562114089}",-0.06238963717141299,9.633220678796784,7.418419279290374,0.21122750285858455,0.24159178303533838
