,fit_time,score_time,test_r2,train_r2,test_neg_mean_absolute_error,train_neg_mean_absolute_error,test_neg_root_mean_squared_error,train_neg_root_mean_squared_error,test_r_corr,train_r_corr,test_spearmanr,train_spearmanr,n_train,n_test,repeat,fold,cv_mdsum
0,13.00723147392273,0.0210568904876709,-2.33563195525899,1.0,-23.41439576910819,-5.54400140794467e-14,-29.711545614300494,-7.034181652230666e-14,0.011053936451119354,1.0,0.017858300763754775,0.9920720016091351,643,161,0,0,5c27a6ab2f77a32bc345d1ab4ef33463
1,12.567564487457275,0.0216519832611084,-3.2145188413480836,1.0,-25.104635307764816,-5.293156616315521e-14,-31.441257937959193,-6.757436623985975e-14,-0.08322639217823406,0.9999999999999999,-0.05686787765922819,0.9923244320811753,643,161,0,1,5c27a6ab2f77a32bc345d1ab4ef33463
2,12.461690187454224,0.016959428787231445,-3.2171985219711683,1.0,-25.61514043985632,-5.3185726084189146e-14,-32.56551118043469,-6.665304992341364e-14,0.04366624286431259,1.0,0.06517707848834393,0.9924357855556769,643,161,0,2,5c27a6ab2f77a32bc345d1ab4ef33463
3,12.990209579467773,0.021260499954223633,-2.9516877500998877,1.0,-24.323225094416614,-5.987123705051668e-14,-30.45095481644404,-7.443695890299294e-14,0.003783270280838083,1.0,-0.0181461179606173,0.9922589829604199,643,161,0,3,5c27a6ab2f77a32bc345d1ab4ef33463
4,12.512193202972412,0.020121097564697266,-2.557835597125553,1.0,-25.55928338428664,-5.4394032411448665e-14,-30.366407726950133,-6.742079448210862e-14,0.2036872264318526,1.0,0.2204309992095198,0.9926199895937616,644,160,0,4,5c27a6ab2f77a32bc345d1ab4ef33463
5,13.210848808288574,0.020004749298095703,-2.3061256702091186,1.0,-23.62665244938942,-5.458913086555046e-14,-29.794826447325566,-7.016578917059743e-14,0.041989428475797355,1.0,0.07000537985393943,0.9921989711887957,643,161,0,5,5c27a6ab2f77a32bc345d1ab4ef33463
6,12.884353637695312,0.019661903381347656,-4.325911306006866,1.0,-27.274591302005426,-5.4721736041742085e-14,-33.89326502312816,-6.734390714814919e-14,0.07781701887243878,1.0,0.09172029713971318,0.9924723819762659,643,161,0,6,5c27a6ab2f77a32bc345d1ab4ef33463
7,13.123739242553711,0.019524574279785156,-2.878272113316001,1.0,-24.985830890009154,-5.6655561527869884e-14,-30.415085710550883,-7.092431215505131e-14,-0.12343850756686811,0.9999999999999998,-0.1419073552729603,0.9924718192701337,643,161,0,7,5c27a6ab2f77a32bc345d1ab4ef33463
8,12.628681182861328,0.01975846290588379,-2.5864219810820472,1.0,-23.81802812872612,-5.1318203186157155e-14,-29.827231338410005,-6.452151837599081e-14,0.036955014900211504,1.0,0.026280572182327266,0.992266210106985,643,161,0,8,5c27a6ab2f77a32bc345d1ab4ef33463
9,13.15310525894165,0.019465208053588867,-2.3666137656300914,1.0,-23.61621230045288,-5.026758857333876e-14,-30.083617263715965,-6.358863742360144e-14,0.08011326790305663,0.9999999999999997,0.0527505281090853,0.9923494812186635,644,160,0,9,5c27a6ab2f77a32bc345d1ab4ef33463
10,12.48235297203064,0.019731521606445312,-2.8962594623333597,1.0,-22.46231915818254,-5.6213544273897814e-14,-29.648749609174658,-7.001063114714839e-14,0.13131266987937615,1.0,0.16926844293332002,0.9923822306752561,643,161,0,10,5c27a6ab2f77a32bc345d1ab4ef33463
