,repeat,fold,params,test_r2,test_neg_root_mean_squared_error,test_neg_mean_absolute_error,test_r_corr,test_spearmanr
34,7,5,"{'max_depth': 3, 'colsample_bytree': 0.6847853701591097, 'n_estimators': 274, 'lambda': 0.4394392140556172, 'alpha': 7.259307980940656, 'learning_rate': 0.011605716989918899, 'min_child_weight': 2, 'subsample': 0.7222643610401832}",0.07044467654543651,15.684850951056779,12.50867112289519,0.2781869651182023,0.2519204553689324
13,3,4,"{'max_depth': 3, 'colsample_bytree': 0.9496212749669525, 'n_estimators': 122, 'lambda': 29.157650633036305, 'alpha': 0.1827666456922819, 'learning_rate': 0.02628950685989382, 'min_child_weight': 12, 'subsample': 0.6014234641823539}",0.06767486524942046,15.628691611714594,12.34192713901136,0.26076854835921975,0.28418402973682755
10,3,1,"{'max_depth': 3, 'colsample_bytree': 0.7750520345099254, 'n_estimators': 51, 'lambda': 0.0035405253641591656, 'alpha': 26.027974798403932, 'learning_rate': 0.058104400478536516, 'min_child_weight': 15, 'subsample': 0.5452979567317658}",0.0667608655257721,15.006637279632905,12.124163294684957,0.2738780433557101,0.27851640407759665
49,10,5,"{'max_depth': 3, 'colsample_bytree': 0.785001429491879, 'n_estimators': 89, 'lambda': 0.6065431725463912, 'alpha': 13.364434158218641, 'learning_rate': 0.03851529375498938, 'min_child_weight': 12, 'subsample': 0.7800104820178599}",0.06435567301076617,15.824691162230208,12.626241559813009,0.25758937701617607,0.2537850038882518
48,10,4,"{'max_depth': 3, 'colsample_bytree': 0.8212595994042151, 'n_estimators': 72, 'lambda': 0.4685587267686752, 'alpha': 0.005399222503323074, 'learning_rate': 0.03306487422461703, 'min_child_weight': 3, 'subsample': 0.6554681202772288}",0.06391183035722825,15.061181414997733,12.182968771669286,0.2769388331212608,0.28100528373467265
16,4,2,"{'max_depth': 3, 'colsample_bytree': 0.6928415486831826, 'n_estimators': 93, 'lambda': 0.24082790777602797, 'alpha': 0.007227256411658185, 'learning_rate': 0.03614499706604028, 'min_child_weight': 12, 'subsample': 0.8000343916623234}",0.0638938010232094,13.97019584402987,11.075666912914027,0.28008646365443124,0.31008272448384644
31,7,2,"{'max_depth': 3, 'colsample_bytree': 0.9607798239795552, 'n_estimators': 92, 'lambda': 66.97510717619787, 'alpha': 8.78143605917515, 'learning_rate': 0.053038889034033074, 'min_child_weight': 3, 'subsample': 0.6580322993621402}",0.05662210110032906,14.316266395047057,11.508459192761302,0.2543931509061794,0.25371806901617355
42,9,3,"{'max_depth': 3, 'colsample_bytree': 0.7020709878681995, 'n_estimators': 315, 'lambda': 3.1526338913649137, 'alpha': 58.397857103700936, 'learning_rate': 0.010152821011425055, 'min_child_weight': 11, 'subsample': 0.5740302294757132}",0.05226612415155352,15.270374302546164,12.077332242706118,0.2373403791434511,0.25779081084495215
22,5,3,"{'max_depth': 3, 'colsample_bytree': 0.8735483509739868, 'n_estimators': 79, 'lambda': 0.19927933928387523, 'alpha': 10.972657264294966, 'learning_rate': 0.03505987229297168, 'min_child_weight': 16, 'subsample': 0.9289140149501264}",0.049753626590758215,14.394766289766972,11.43412383491471,0.24744424757901556,0.22957511805183917
41,9,2,"{'max_depth': 4, 'colsample_bytree': 0.8284602560774184, 'n_estimators': 156, 'lambda': 0.37788107003463345, 'alpha': 0.007167143290161299, 'learning_rate': 0.01970366209354127, 'min_child_weight': 17, 'subsample': 0.6454433506497712}",0.049104799515380826,15.77194812269076,12.556636900591426,0.25198423816731147,0.23274323216158213
