,repeat,fold,params,test_r2,test_neg_root_mean_squared_error,test_neg_mean_absolute_error,test_r_corr,test_spearmanr
31,7,2,"{'max_depth': 10, 'colsample_bytree': 0.7181830888292104, 'n_estimators': 124, 'lambda': 34.040033888817696, 'alpha': 68.00635209544181, 'learning_rate': 0.03197473805774123, 'min_child_weight': 8, 'subsample': 0.5319141288701951}",0.044898857726251795,14.404945004018405,11.549703993035491,0.22713406065241995,0.21532725358161564
20,5,1,"{'max_depth': 3, 'colsample_bytree': 0.8829615478715274, 'n_estimators': 201, 'lambda': 55.8740504545063, 'alpha': 1.6810610218571331, 'learning_rate': 0.023925225242102444, 'min_child_weight': 2, 'subsample': 0.5418692990031827}",0.042519453243859084,15.610104379639834,12.366982702672834,0.22495596714991586,0.2019777450182334
39,8,5,"{'max_depth': 3, 'colsample_bytree': 0.7066729989079756, 'n_estimators': 328, 'lambda': 0.0036528599567881063, 'alpha': 0.0018305348821984514, 'learning_rate': 0.01138776720924946, 'min_child_weight': 3, 'subsample': 0.7791749878519164}",0.041007113461237865,17.05802570484282,13.305126077324681,0.21916317885646802,0.22749498913268756
34,7,5,"{'max_depth': 7, 'colsample_bytree': 0.9025508813873424, 'n_estimators': 107, 'lambda': 78.30940915164426, 'alpha': 0.021691453253098052, 'learning_rate': 0.03826036947894963, 'min_child_weight': 5, 'subsample': 0.7806320456013842}",0.03998077619506901,15.939795294008292,12.705554917013856,0.219804200380776,0.2206459047540963
11,3,2,"{'max_depth': 3, 'colsample_bytree': 0.6118141874153052, 'n_estimators': 476, 'lambda': 24.151831442135148, 'alpha': 8.84053761700261, 'learning_rate': 0.01133220881793458, 'min_child_weight': 13, 'subsample': 0.525846110744112}",0.0393203298211926,15.362517009288405,11.683807869634684,0.22255299876764906,0.23712624247369446
43,9,4,"{'max_depth': 3, 'colsample_bytree': 0.9252952685139539, 'n_estimators': 50, 'lambda': 0.3707378365926822, 'alpha': 0.26305740066551214, 'learning_rate': 0.05046703297277428, 'min_child_weight': 3, 'subsample': 0.8456608912499168}",0.038773171193303924,14.863651465101642,11.86139841474725,0.23187070899714235,0.2504741803678424
49,10,5,"{'max_depth': 3, 'colsample_bytree': 0.6932375883755655, 'n_estimators': 89, 'lambda': 2.602995850511803, 'alpha': 1.6856199164800303, 'learning_rate': 0.055663314576730544, 'min_child_weight': 13, 'subsample': 0.8492050766933168}",0.036439945528833007,16.059027521711496,12.85322363136788,0.22562089317730724,0.22035790089711768
4,1,5,"{'max_depth': 4, 'colsample_bytree': 0.8625534942899195, 'n_estimators': 118, 'lambda': 65.14836449141306, 'alpha': 68.50475244749573, 'learning_rate': 0.04721601752525836, 'min_child_weight': 3, 'subsample': 0.6110035513598856}",0.02448962237492258,16.302325727016747,12.963258641711354,0.19066585327176847,0.19381325934934907
15,4,1,"{'max_depth': 4, 'colsample_bytree': 0.8470975356785482, 'n_estimators': 307, 'lambda': 82.00454054865247, 'alpha': 0.33505903278063476, 'learning_rate': 0.016521286636578935, 'min_child_weight': 2, 'subsample': 0.616039567712274}",0.02132336350091424,16.928450181043413,13.451072376860669,0.18085974854855902,0.1682483107591376
9,2,5,"{'max_depth': 3, 'colsample_bytree': 0.7363202867221061, 'n_estimators': 81, 'lambda': 21.074497050614195, 'alpha': 0.1520556899895423, 'learning_rate': 0.04871939423110938, 'min_child_weight': 6, 'subsample': 0.7807119013791997}",0.018790990130054808,15.975322974003257,12.979908711811495,0.18364248949312692,0.16614802425774938
8,2,4,"{'max_depth': 3, 'colsample_bytree': 0.7944506351362906, 'n_estimators': 448, 'lambda': 0.35946567696581, 'alpha': 0.006193001722130047, 'learning_rate': 0.01003476820469773, 'min_child_weight': 12, 'subsample': 0.7811241925524677}",0.011927601749525785,15.453281560293291,12.453935611882859,0.20556171736036477,0.18336854831894628
47,10,3,"{'max_depth': 4, 'colsample_bytree': 0.9088538042081439, 'n_estimators': 83, 'lambda': 9.567585612353406, 'alpha': 15.007439946973419, 'learning_rate': 0.028515475616037643, 'min_child_weight': 20, 'subsample': 0.7379589731914927}",0.011878396758300158,16.163806491527016,12.898764074201415,0.20269360148330778,0.1991228735533088
2,1,3,"{'max_depth': 3, 'colsample_bytree': 0.7554282756443104, 'n_estimators': 69, 'lambda': 88.35005858476228, 'alpha': 14.46917987451529, 'learning_rate': 0.11162199393393925, 'min_child_weight': 17, 'subsample': 0.6390148468608042}",0.009580915281947378,15.165842464134581,12.055735819438505,0.19359121526698408,0.20304544401258331
26,6,2,"{'max_depth': 3, 'colsample_bytree': 0.9067348315263567, 'n_estimators': 158, 'lambda': 0.11137569386344529, 'alpha': 0.5573251205174005, 'learning_rate': 0.02424352450058068, 'min_child_weight': 3, 'subsample': 0.8474777247113053}",0.005854395338742102,15.42181761280722,12.500973989272259,0.19536429302802702,0.1750665199593358
1,1,2,"{'max_depth': 3, 'colsample_bytree': 0.8537889776512683, 'n_estimators': 86, 'lambda': 0.14143213533349921, 'alpha': 0.31239935169113453, 'learning_rate': 0.048478104316463926, 'min_child_weight': 2, 'subsample': 0.5349242079294084}",-0.007795962706223403,14.638525452726226,11.869063450739933,0.20826205761336372,0.2083917365739327
32,7,3,"{'max_depth': 3, 'colsample_bytree': 0.6695310667326781, 'n_estimators': 204, 'lambda': 0.0985110823052063, 'alpha': 0.15726824293773853, 'learning_rate': 0.015865761995236927, 'min_child_weight': 4, 'subsample': 0.8857203549621532}",-0.010161617367947517,15.812365226239042,12.557838755951831,0.1639265285017232,0.13683546447901232
