,fit_time,score_time,test_r2,train_r2,test_neg_mean_absolute_error,train_neg_mean_absolute_error,test_neg_root_mean_squared_error,train_neg_root_mean_squared_error,test_r_corr,train_r_corr,test_spearmanr,train_spearmanr,n_train,n_test,repeat,fold,cv_mdsum
0,0.6299760341644287,0.0053064823150634766,0.06578981621298241,0.10466300419312868,-12.621598919489053,-11.786366833413016,-15.723835093200135,-14.810044580138921,0.27494194813244927,0.3235170542434826,0.26778038320870207,0.3103922495289489,643,161,0,0,5c27a6ab2f77a32bc345d1ab4ef33463
1,0.6355705261230469,0.005368471145629883,0.07613235639335658,0.10397652917119016,-11.770162087915432,-12.04165712349332,-14.720778980351959,-15.056593516248066,0.28154729746954077,0.32245432440827065,0.29456152476028513,0.3073093582683113,643,161,0,1,5c27a6ab2f77a32bc345d1ab4ef33463
2,0.6291244029998779,0.00534367561340332,0.1190497887534786,0.09133605706984416,-11.735587868692733,-12.093641766390771,-14.884065031719526,-15.033941752242937,0.3495764471321661,0.3022189259758309,0.33270238649466627,0.2952790128935592,643,161,0,2,5c27a6ab2f77a32bc345d1ab4ef33463
3,0.6291332244873047,0.005342006683349609,0.03491074457516341,0.11141720113874076,-12.270453977426516,-11.911256801803662,-15.048504580245533,-14.991998810597039,0.22506545869933084,0.3337926294629957,0.2057990081041511,0.3300581695234958,643,161,0,3,5c27a6ab2f77a32bc345d1ab4ef33463
4,0.6213037967681885,0.005010843276977539,0.09218235589406043,0.09792975565850759,-12.168683412767981,-11.935215368474074,-15.33909688692146,-14.920027225665716,0.309803913806118,0.31293776472490636,0.2906969789133569,0.30861938551778023,644,160,0,4,5c27a6ab2f77a32bc345d1ab4ef33463
5,0.6207945346832275,0.004960775375366211,0.0956063288272847,0.0979191148135794,-12.641464246515687,-11.824145875612441,-15.5833181908619,-14.849557086986872,0.3136086475521225,0.31292068123749794,0.27836800877727164,0.3053053517848897,643,161,0,5,5c27a6ab2f77a32bc345d1ab4ef33463
6,0.6267650127410889,0.005041837692260742,0.04177387918123865,0.10916959628730871,-11.696476547746428,-12.050641357513708,-14.376409849281337,-15.152238675006739,0.2321098379416916,0.33040870509702364,0.1985533506834332,0.3310523512052942,643,161,0,6,5c27a6ab2f77a32bc345d1ab4ef33463
7,0.626922607421875,0.005079030990600586,0.07470875472917515,0.0947142179464594,-11.723558561087668,-12.15280344121066,-14.856247721454917,-15.071062760407473,0.312467718732481,0.3077571217591515,0.3550830611447371,0.29361437805251356,643,161,0,7,5c27a6ab2f77a32bc345d1ab4ef33463
8,0.6309065818786621,0.0051043033599853516,0.10208615376887953,0.09859046122826831,-12.06746084703826,-11.962523133602588,-14.924492878011145,-15.000079711263096,0.32206455811039236,0.31399157499671687,0.3135994719945288,0.30408380328455853,643,161,0,8,5c27a6ab2f77a32bc345d1ab4ef33463
9,0.6302289962768555,0.005102872848510742,0.029815113739671384,0.11074843719553762,-12.627220837562572,-11.765459036345579,-16.14955871365569,-14.713588197635692,0.23825346715288082,0.33278933016956885,0.24385107646817444,0.31945775033502355,644,160,0,9,5c27a6ab2f77a32bc345d1ab4ef33463
10,0.633307695388794,0.0050351619720458984,0.039246592375440925,0.107242854117095,-12.058785059103728,-12.048299710620263,-14.722732254162356,-15.070195653583676,0.25791666619099474,0.32747992450843455,0.26478992160351367,0.3184814215089474,643,161,0,10,5c27a6ab2f77a32bc345d1ab4ef33463
11,0.6336889266967773,0.005243778228759766,0.06403340092926857,0.09485363079044351,-12.912482857228841,-11.811122333938679,-16.00653159034602,-14.783870367509111,0.3094109145796725,0.3079837598556586,0.28670123625498384,0.30310371048429735,643,161,0,11,5c27a6ab2f77a32bc345d1ab4ef33463
