,fit_time,score_time,test_r2,train_r2,test_neg_mean_absolute_error,train_neg_mean_absolute_error,test_neg_root_mean_squared_error,train_neg_root_mean_squared_error,test_r_corr,train_r_corr,test_spearmanr,train_spearmanr,n_train,n_test,repeat,fold,cv_mdsum
0,0.027416229248046875,0.010348796844482422,0.06570795350795766,0.10466331667912188,-12.62233383722358,-11.786254993113438,-15.724523999989614,-14.810041995675242,0.2748730549098366,0.32351710415234913,0.2681453111840886,0.3103093236251248,643,161,0,0,5c27a6ab2f77a32bc345d1ab4ef33463
1,0.028061628341674805,0.01104879379272461,0.07607199385266195,0.10397681924839564,-11.770367290759584,-12.041641979908148,-14.721259876675465,-15.056591079049117,0.28154252600839175,0.32245436769936253,0.2947121911707543,0.3072887286111388,643,161,0,1,5c27a6ab2f77a32bc345d1ab4ef33463
2,0.008701801300048828,0.00485992431640625,0.11909900052288402,0.09133630315484065,-11.735551970940412,-12.093499049261437,-14.883649298005835,-15.033939716491556,0.3495833866741036,0.30221896557767586,0.3327546128802602,0.2952763065632463,643,161,0,2,5c27a6ab2f77a32bc345d1ab4ef33463
3,0.006619691848754883,0.004593610763549805,0.03466315664679309,0.11141766361612238,-12.271634311847855,-11.910858279529082,-15.050434758788098,-14.991994909181624,0.22492525200762664,0.33379284536389137,0.20615555323340926,0.3301069602944359,643,161,0,3,5c27a6ab2f77a32bc345d1ab4ef33463
4,0.006872653961181641,0.0044536590576171875,0.09209775481479643,0.09793014379438691,-12.1681084295211,-11.935025367907876,-15.339811608610109,-14.92002401582782,0.3096453365118063,0.31293792322821296,0.290545999790739,0.3085029641720152,644,160,0,4,5c27a6ab2f77a32bc345d1ab4ef33463
5,0.0073354244232177734,0.004456996917724609,0.09563888147534316,0.09791937678274287,-12.640869486734804,-11.824056910238193,-15.583037736202812,-14.849554930790905,0.31362877147175705,0.3129207196443579,0.27808976684686915,0.30533458263459823,643,161,0,5,5c27a6ab2f77a32bc345d1ab4ef33463
6,0.012843847274780273,0.00631260871887207,0.04154332506965752,0.10917003236377576,-11.697726651849525,-12.050236940138303,-14.378139264175513,-15.152234966368434,0.23196632852953622,0.3304088866295455,0.19864612923593739,0.3309277050639017,643,161,0,6,5c27a6ab2f77a32bc345d1ab4ef33463
7,0.006585121154785156,0.0044519901275634766,0.07473333264310433,0.09471447264253008,-11.723249491867751,-12.152752172365531,-14.85605041168655,-15.071060640336214,0.3124899404087978,0.3077571650547391,0.3547727384998525,0.293579811075914,643,161,0,7,5c27a6ab2f77a32bc345d1ab4ef33463
8,0.007784128189086914,0.004449367523193359,0.1020624644057353,0.09859073236956928,-12.067783747670603,-11.962296866660548,-14.92468975068503,-15.000077455273304,0.3220755856902864,0.3139916119414168,0.31361975356724,0.304035854244699,643,161,0,8,5c27a6ab2f77a32bc345d1ab4ef33463
9,0.008239030838012695,0.006899595260620117,0.029687137226940274,0.11074878947177058,-12.627929948906859,-11.765462855741191,-16.150623817886686,-14.713585283247822,0.2382180369391919,0.33278940709068655,0.243879165141289,0.31939567531466606,644,160,0,9,5c27a6ab2f77a32bc345d1ab4ef33463
10,0.007308483123779297,0.0050623416900634766,0.03917946235145464,0.1072431281974584,-12.058639161561066,-12.048325683435753,-14.723246600558518,-15.070193340275383,0.25793653871518313,0.32747996610091784,0.26459571334136334,0.31848076195120256,643,161,0,10,5c27a6ab2f77a32bc345d1ab4ef33463
11,0.009403705596923828,0.004919290542602539,0.06379571363798864,0.09485425932644653,-12.91400416371352,-11.810447696050552,-16.008563878480594,-14.783865234529122,0.30897951073891605,0.30798418681232087,0.2862745564770099,0.30301017095555377,643,161,0,11,5c27a6ab2f77a32bc345d1ab4ef33463
12,0.007174491882324219,0.00447845458984375,0.05984163924349373,0.10708226938034271,-12.163538123741349,-11.944049851313027,-15.787639212698114,-14.799624585977584,0.25899756417071773,0.3272342729304845,0.25947799116001224,0.3167883820034189,643,161,0,12,5c27a6ab2f77a32bc345d1ab4ef33463
13,0.009032487869262695,0.004825592041015625,0.0862867627628634,0.09927197954985323,-11.120597005399127,-12.17108867864075,-14.147463074488675,-15.203801460183293,0.31096254778042254,0.31507456188948846,0.3155920340005593,0.3068387199193801,643,161,0,13,5c27a6ab2f77a32bc345d1ab4ef33463
14,0.007388591766357422,0.004461050033569336,0.027794196231078483,0.1042870833557904,-12.661960363503306,-11.755802541240273,-15.486041779166484,-14.897075661205273,0.2717887386406989,0.32293510703512923,0.2666186991102976,0.3177400233276924,644,160,0,14,5c27a6ab2f77a32bc345d1ab4ef33463
15,0.008908748626708984,0.004694461822509766,0.09271771297441245,0.09799355235087781,-11.196050415769097,-12.17967048470735,-14.071572344508823,-15.219806714946825,0.31522151429420003,0.3130392185507723,0.3207273517244332,0.2978512539430235,643,161,0,15,5c27a6ab2f77a32bc345d1ab4ef33463
16,0.007292985916137695,0.004377841949462891,0.053002107228649176,0.10753545144294285,-12.97531926262093,-11.766621886440426,-16.46327699043643,-14.63492908545642,0.23838177943158315,0.3279259847022538,0.20450818501043996,0.33051858142744694,643,161,0,16,5c27a6ab2f77a32bc345d1ab4ef33463
17,0.007161140441894531,0.0045659542083740234,0.09321158933867979,0.09908427704486567,-11.796063349393924,-12.03452249714039,-14.804845806421039,-15.043319237188419,0.3061050114244285,0.314776550976825,0.30276581484852505,0.29951319372250557,643,161,0,17,5c27a6ab2f77a32bc345d1ab4ef33463
18,0.006883144378662109,0.004687070846557617,0.08328430687589927,0.09930604674937793,-12.045283748079752,-12.013224972893253,-14.881673821755616,-15.042921498187807,0.2945302281433496,0.31512861937529224,0.3074826154389654,0.3000563668285864,643,161,0,18,5c27a6ab2f77a32bc345d1ab4ef33463
19,0.007129669189453125,0.0044591426849365234,0.045025093641221425,0.10854062696517319,-12.584766376338546,-11.795420288258883,-15.625341819274764,-14.843207320502492,0.24849402488718517,0.329455045438939,0.22631858891612208,0.3297953761911027,644,160,0,19,5c27a6ab2f77a32bc345d1ab4ef33463
20,0.00701451301574707,0.0046656131744384766,0.031083416541141218,0.11182864884729848,-12.420344739142099,-11.892702068020323,-15.484121025835996,-14.876738560531981,0.22996151253413205,0.3344079078719559,0.21110553247482172,0.3269807602428761,643,161,0,20,5c27a6ab2f77a32bc345d1ab4ef33463
21,0.006659269332885742,0.004587650299072266,0.12443464255074199,0.09187682029999,-11.728125099167997,-12.014508720805981,-14.508221056746018,-15.10624226311868,0.367009732073601,0.30311189402593597,0.36878555828905707,0.2915636919586251,643,161,0,21,5c27a6ab2f77a32bc345d1ab4ef33463
22,0.006555795669555664,0.004372596740722656,0.11275442201437469,0.09380433574266023,-11.637707636006967,-12.041660030743545,-14.875889180886851,-15.030100190623106,0.3366993321145763,0.3062749348912839,0.3488138794962633,0.29188271980145813,643,161,0,22,5c27a6ab2f77a32bc345d1ab4ef33463
23,0.008515596389770508,0.0069010257720947266,0.013346763269412643,0.1149727266553976,-11.917927854788791,-12.028373453269209,-15.104379134011142,-14.98322434376622,0.20137725407279505,0.33907628441900434,0.19542980890009437,0.3332475830255085,643,161,0,23,5c27a6ab2f77a32bc345d1ab4ef33463
24,0.0067484378814697266,0.004557609558105469,0.1070803762723701,0.09459922938084198,-12.746389184070829,-11.794515365675032,-15.625154310535764,-14.828528750089232,0.3378591751459124,0.3075698772325433,0.3229092336986761,0.30472689107954226,644,160,0,24,5c27a6ab2f77a32bc345d1ab4ef33463
25,0.006662845611572266,0.004575252532958984,0.04405191338641057,0.10530282277960079,-11.887126781731927,-12.04177063893943,-14.916152538154552,-15.024463679945498,0.26642564278254105,0.32450396419705085,0.2610115082651625,0.3175820518389623,643,161,0,25,5c27a6ab2f77a32bc345d1ab4ef33463
26,0.006651401519775391,0.0044057369232177734,0.09154970440988486,0.09804544968387086,-12.582755835100672,-11.824077763035476,-15.841036321494904,-14.780779719277739,0.31206114353634723,0.3131221002801798,0.2852828350511389,0.3106903665539129,643,161,0,26,5c27a6ab2f77a32bc345d1ab4ef33463
27,0.01097559928894043,0.004378318786621094,0.06000907979736203,0.10486479287347372,-12.388728235371241,-11.86820980275704,-15.128328875591103,-14.961752250018002,0.27587313272345615,0.3238283385892501,0.2713994796814769,0.3133337872702458,643,161,0,27,5c27a6ab2f77a32bc345d1ab4ef33463
28,0.0070056915283203125,0.004648685455322266,0.052498688023863815,0.10633760874176512,-12.267757881483531,-11.93262286964787,-15.53947708215001,-14.884884850945324,0.2503665432433043,0.32609447824482585,0.2545956378360558,0.31072700291555744,643,161,0,28,5c27a6ab2f77a32bc345d1ab4ef33463
29,0.006748199462890625,0.004586458206176758,0.08596157640894175,0.09724241702957426,-11.556515008099359,-12.114002194060252,-14.548159097751649,-15.12956795907993,0.3013133489960895,0.3118371642854237,0.2638017852154801,0.3052943559571797,644,160,0,29,5c27a6ab2f77a32bc345d1ab4ef33463
30,0.00671076774597168,0.004595279693603516,0.08947533357007531,0.09603441935688994,-11.973894058448032,-12.017588767380268,-14.63313743661899,-15.083891720157856,0.3313516796115899,0.3098942067172119,0.30529772836711294,0.304031800733299,643,161,0,30,5c27a6ab2f77a32bc345d1ab4ef33463
31,0.006693363189697266,0.0045740604400634766,0.07350340689094392,0.10298676696127729,-12.714193623460236,-11.82542997507275,-15.773743655703608,-14.798484607351659,0.2958527485281255,0.3209155137435352,0.34188539596436246,0.29619013385218335,643,161,0,31,5c27a6ab2f77a32bc345d1ab4ef33463
32,0.0066640377044677734,0.004417896270751953,0.00866937939726442,0.11562169995126748,-11.533146074880422,-12.089937092330738,-14.647136160066921,-15.088408875620846,0.21293286820616808,0.34003191019559786,0.1779411094329599,0.3380488487691049,643,161,0,32,5c27a6ab2f77a32bc345d1ab4ef33463
33,0.006352901458740234,0.004357099533081055,0.09992793013568269,0.09106056857886757,-12.05391073449991,-11.9512222096298,-15.526747304399215,-14.870213575714745,0.3685883962578415,0.30176243732258573,0.35510537264296815,0.29665796561063973,643,161,0,33,5c27a6ab2f77a32bc345d1ab4ef33463
34,0.006348371505737305,0.00441288948059082,0.07004241171856762,0.10264011603970735,-12.305937836233259,-11.894484748965173,-15.211078166221753,-14.96064239150239,0.26655678940037447,0.32037496163044177,0.2565905640852384,0.31755789672798684,644,160,0,34,5c27a6ab2f77a32bc345d1ab4ef33463
