,fit_time,score_time,test_r2,train_r2,test_neg_mean_absolute_error,train_neg_mean_absolute_error,test_neg_root_mean_squared_error,train_neg_root_mean_squared_error,test_r_corr,train_r_corr,test_spearmanr,train_spearmanr,n_train,n_test,repeat,fold,cv_mdsum
0,2460.68034863472,0.030410051345825195,0.015989656710619693,0.41621567273661075,-6.987289031758361,-4.35037328902997,-9.582392055446102,-8.471228897489157,0.2878373861311905,0.7006941734095854,0.3414190008274912,0.8079975862486488,643,161,0,0,5c27a6ab2f77a32bc345d1ab4ef33463
1,2460.266061782837,0.031299591064453125,0.0017788314925937243,0.4783161906998923,-8.13887000508646,-4.108689468534797,-13.121841889629524,-7.332864451767746,0.21358779216614673,0.7357826378592969,0.2186175503087051,0.820119797882598,643,161,0,1,5c27a6ab2f77a32bc345d1ab4ef33463
2,2442.9347553253174,0.03270888328552246,0.056757299441404285,0.3792495093357018,-7.64728238893725,-4.292559081327454,-10.258289073449946,-8.558456438778954,0.4170183131379247,0.6824935035923325,0.3786935555573724,0.8053411305479995,643,161,0,2,5c27a6ab2f77a32bc345d1ab4ef33463
3,2478.7475955486298,0.030132532119750977,0.010517058700144188,0.47103356422120757,-7.903057624717794,-4.133600378602641,-11.217014555426513,-7.778060409739916,0.25134999792739143,0.7296262701216156,0.21687336644007865,0.8130835240828248,643,161,0,3,5c27a6ab2f77a32bc345d1ab4ef33463
4,2446.715027332306,0.030817508697509766,-0.004168061615685836,0.4283534316147998,-6.825197493883033,-4.377962899449658,-8.843044209833053,-8.502183190837536,0.28727169010715126,0.6964441184723462,0.28045495371274415,0.8004513629248386,644,160,0,4,5c27a6ab2f77a32bc345d1ab4ef33463
5,2461.917658805847,0.031262874603271484,0.06712629751579924,0.44286487500402316,-7.058041684511208,-4.296896592967816,-11.894943115405274,-7.767634325059284,0.32110145863013795,0.7168629102385191,0.359686670026625,0.7939681944605761,643,161,0,5,5c27a6ab2f77a32bc345d1ab4ef33463
6,2434.2680151462555,0.03058314323425293,0.015631282147329784,0.41721256985631616,-7.054499529716008,-4.343142225179848,-9.80718929824754,-8.42516009614463,0.2773631084237502,0.7045326594915453,0.27877537063125896,0.803304746916866,643,161,0,6,5c27a6ab2f77a32bc345d1ab4ef33463
7,2453.8285417556763,0.03127598762512207,0.03999864848842727,0.43878074475964524,-8.24488768262726,-4.116246722108032,-12.158032921596321,-7.774834188983026,0.266856111753064,0.708120930561508,0.2643855907259077,0.799149144276405,643,161,0,7,5c27a6ab2f77a32bc345d1ab4ef33463
8,2425.2754321098328,0.029654502868652344,-0.1234313339877704,0.4334501862973609,-6.944199931808486,-4.3768080566141165,-9.68573551941505,-8.420620652723924,0.2063722963157914,0.7116758550442535,0.28162571267071224,0.812951699279282,643,161,0,8,5c27a6ab2f77a32bc345d1ab4ef33463
9,2431.8682792186737,0.0316157341003418,-0.07949122167010736,0.42794656066691383,-7.5366084100358135,-4.202460711885609,-10.235253113650842,-8.352436322493867,0.21480154947875787,0.7063316180796936,0.17778321295134064,0.8205432149821366,644,160,0,9,5c27a6ab2f77a32bc345d1ab4ef33463
10,2434.023334503174,0.03102731704711914,0.12543017634055786,0.44868662970980255,-6.836811711017971,-4.314505874103026,-11.147123014714897,-7.80533571926989,0.364905632105847,0.7153595414920886,0.3100900657523176,0.8065408601361059,643,161,0,10,5c27a6ab2f77a32bc345d1ab4ef33463
11,2436.3417143821716,0.029943466186523438,0.03993374812215378,0.4132022041025195,-7.023759768416083,-4.2822562834973095,-9.128978019936685,-8.548973885400553,0.3040520445147505,0.6948270394945758,0.2873067676599069,0.8056729911436926,643,161,0,11,5c27a6ab2f77a32bc345d1ab4ef33463
