,fit_time,score_time,test_r2,train_r2,test_neg_mean_absolute_error,train_neg_mean_absolute_error,test_neg_root_mean_squared_error,train_neg_root_mean_squared_error,test_r_corr,train_r_corr,test_spearmanr,train_spearmanr,n_train,n_test,repeat,fold,cv_mdsum
0,24.47091245651245,0.017336130142211914,-3.3684716902238065e-05,0.0,-7.242178066709814,-7.620277228872243,-9.660095465967515,-11.087157093901286,,-6.378800267422336e-17,,,643,161,0,0,5c27a6ab2f77a32bc345d1ab4ef33463
1,24.12684655189514,0.017690181732177734,-0.0008471093539788033,0.0,-7.799194381924789,-7.467194260960843,-13.13908984554569,-10.152429396118926,,,,,643,161,0,1,5c27a6ab2f77a32bc345d1ab4ef33463
2,24.212170124053955,0.016524553298950195,-0.016035172488463312,0.0,-8.105676999314163,-7.350589794630052,-10.6467627820797,-10.862678068332917,,,,,643,161,0,2,5c27a6ab2f77a32bc345d1ab4ef33463
3,24.200212717056274,0.015140295028686523,-0.00317247334227444,0.0,-7.731248128435228,-7.52981383435442,-11.29434191712976,-10.694420439736396,-2.3482398315019105e-16,5.021786515710446e-16,,,643,161,0,3,5c27a6ab2f77a32bc345d1ab4ef33463
4,24.278298377990723,0.016399860382080078,-0.016865633015044956,0.0,-6.899223602484473,-7.767543690444041,-8.898778134428987,-11.245186377215271,,,,,644,160,0,4,5c27a6ab2f77a32bc345d1ab4ef33463
5,24.22672939300537,0.01631331443786621,-0.0005508884993021823,0.0,-7.500497473991287,-7.545873856267642,-12.31886044067839,-10.40659138560204,,0.0,,,643,161,0,5,5c27a6ab2f77a32bc345d1ab4ef33463
6,24.24220108985901,0.016460657119750977,-0.0013187011967750184,0.0,-7.423432473942988,-7.562253143676729,-9.8912646025241,-11.036289242801157,,,,,643,161,0,6,5c27a6ab2f77a32bc345d1ab4ef33463
7,24.056843996047974,0.01643824577331543,-0.0009107901183049716,0.0,-8.424987683896331,-7.3108267283268304,-12.414381243438283,-10.378267350795076,9.247200685548158e-17,3.9183407008988765e-16,,,643,161,0,7,5c27a6ab2f77a32bc345d1ab4ef33463
8,24.456735372543335,0.016745805740356445,-0.013513625204622848,0.0,-6.980072061281067,-7.743973259096044,-9.199709955766096,-11.187294024954934,-9.65906266982246e-17,,,,643,161,0,8,5c27a6ab2f77a32bc345d1ab4ef33463
9,24.345813035964966,0.016202926635742188,-1.647421285411177e-05,0.0,-7.422127329192546,-7.575662590177848,-9.851278724511102,-11.043198352481195,0.0,1.3687685904824454e-16,,,644,160,0,9,5c27a6ab2f77a32bc345d1ab4ef33463
10,24.23688316345215,0.01626873016357422,-0.007372478603970611,0.0,-7.407648541869924,-7.634542591710224,-11.96356436792129,-10.51216877521811,-2.7954113855604666e-16,2.9433705298745856e-16,,,643,161,0,10,5c27a6ab2f77a32bc345d1ab4ef33463
11,24.353734970092773,0.016404390335083008,-0.0003929696036513164,0.0,-7.289916250495059,-7.618371310609048,-9.318733140537791,-11.160142846901936,,,,,643,161,0,11,5c27a6ab2f77a32bc345d1ab4ef33463
12,24.39821720123291,0.016210556030273438,-0.00029882953198101525,0.0,-7.942447572037131,-7.439751940384424,-10.433116724669457,-10.910424655182137,7.615311049730716e-17,1.0432173494158788e-16,,,643,161,0,12,5c27a6ab2f77a32bc345d1ab4ef33463
13,24.466607809066772,0.016236543655395508,-0.007427576610171016,0.0,-7.5821604860755585,-7.49334017012981,-12.32082909953814,-10.40850261481515,,,,,643,161,0,13,5c27a6ab2f77a32bc345d1ab4ef33463
14,24.17221236228943,0.016225576400756836,-9.623301119754402e-06,0.0,-7.531579968944099,-7.551377261679719,-9.748362064286606,-11.065864007164938,1.0022206358160491e-16,1.0967602273075483e-16,,,644,160,0,14,5c27a6ab2f77a32bc345d1ab4ef33463
15,24.35871434211731,0.016206741333007812,-7.060152857563118e-05,0.0,-7.729393468118197,-7.504766004996989,-11.813960788045323,-10.551983207217148,1.5503588396479048e-16,3.770054602653002e-17,,,643,161,0,15,5c27a6ab2f77a32bc345d1ab4ef33463
16,24.405949115753174,0.016190052032470703,-0.00226684317246284,0.0,-6.9057117741951055,-7.725267203451938,-9.2726507729801,-11.170109464012002,3.764256396405536e-16,,,,643,161,0,16,5c27a6ab2f77a32bc345d1ab4ef33463
17,24.367223978042603,0.016402244567871094,-0.007978782993090183,0.0,-7.227630574848102,-7.674876466021203,-10.630567306690532,-10.864585201825214,0.0,3.8243173670720753e-16,,,643,161,0,17,5c27a6ab2f77a32bc345d1ab4ef33463
