metric,t-stat,p-val,model_1,model_2,p-val-corrected,significance
train_neg_root_mean_squared_error,-8.482752758760052,1.4349494631929432e-11,Random Forest,AutoGluon,3.0133938727051805e-10,****
train_neg_root_mean_squared_error,,,XGBoost,AutoGluon,,ns
test_r_corr,-1.6966772979444624,0.09610234417394849,Linear Regression,Ridge Regression,1.0,ns
test_r_corr,-2.897220342776133,0.005614190632243684,Linear Regression,SVM-linear,0.11789800327711737,ns
test_r_corr,-3.3332272124588247,0.001640393233897097,Linear Regression,SVM-rbf,0.03444825791183904,*
test_r_corr,-4.343829975951486,7.023641799530429e-05,Linear Regression,Random Forest,0.00147496477790139,**
test_r_corr,-3.7407116405246814,0.0004395208265755598,Linear Regression,XGBoost,0.009229937358086755,**
test_r_corr,-3.9383010697677823,0.00023325020851336554,Linear Regression,AutoGluon,0.004898254378780676,**
test_r_corr,-2.884190616182162,0.005816061761570305,Ridge Regression,SVM-linear,0.1221372969929764,ns
test_r_corr,-3.320079612927701,0.0017046124269312444,Ridge Regression,SVM-rbf,0.035796860965556135,*
test_r_corr,-4.3145120095451235,7.732416513817986e-05,Ridge Regression,Random Forest,0.001623807467901777,**
test_r_corr,-3.7135814731354557,0.00047887857882593333,Ridge Regression,XGBoost,0.0100564501553446,*
test_r_corr,-3.9085226699000772,0.0002568723274464054,Ridge Regression,AutoGluon,0.005394318876374513,**
test_r_corr,-2.3080012783702513,0.02526188449544227,SVM-linear,SVM-rbf,0.5304995744042876,ns
test_r_corr,-2.638601810648461,0.011128894930781823,SVM-linear,Random Forest,0.2337067935464183,ns
test_r_corr,-1.4086957309230341,0.16455357453938838,SVM-linear,XGBoost,1.0,ns
test_r_corr,-1.7339014640197186,0.0885382172843476,SVM-linear,AutoGluon,1.0,ns
test_r_corr,-1.252392338577379,0.21637158660531705,SVM-rbf,Random Forest,1.0,ns
test_r_corr,-0.44599352721640273,0.6573527899766597,SVM-rbf,XGBoost,1.0,ns
test_r_corr,-0.8287609576149997,0.41082190179956657,SVM-rbf,AutoGluon,1.0,ns
test_r_corr,0.34314030399233875,0.7328010651038963,Random Forest,XGBoost,1.0,ns
test_r_corr,-0.11884268021423731,0.9058330003299512,Random Forest,AutoGluon,1.0,ns
test_r_corr,-1.0025711831592468,0.32099327691530893,XGBoost,AutoGluon,1.0,ns
train_r_corr,12.306643224456865,1.3281602667308443e-16,Linear Regression,Ridge Regression,2.789136560134773e-15,****
train_r_corr,38.412341940854596,3.0518566491840634e-38,Linear Regression,SVM-linear,6.408898963286533e-37,****
train_r_corr,9.191070678211412,3.066148534598228e-12,Linear Regression,SVM-rbf,6.438911922656279e-11,****
train_r_corr,1.87769658508715,0.06638120064905507,Linear Regression,Random Forest,1.0,ns
train_r_corr,9101387153312294.0,0.0,Linear Regression,XGBoost,0.0,****
train_r_corr,9101387153312294.0,0.0,Linear Regression,AutoGluon,0.0,****
train_r_corr,38.41377518875791,3.0464576541554765e-38,Ridge Regression,SVM-linear,6.397561073726501e-37,****
train_r_corr,9.18557738627853,3.124159628754081e-12,Ridge Regression,SVM-rbf,6.56073522038357e-11,****
train_r_corr,1.8728873008478382,0.06705614511853382,Ridge Regression,Random Forest,1.0,ns
train_r_corr,132542.92266601423,1.445935187059337e-235,Ridge Regression,XGBoost,3.0364638928246074e-234,****
train_r_corr,132542.92266601423,1.445935187059337e-235,Ridge Regression,AutoGluon,3.0364638928246074e-234,****
train_r_corr,-14.345384116096438,3.608558322772954e-19,SVM-linear,SVM-rbf,7.577972477823203e-18,****
train_r_corr,-13.595101427601872,2.9878278507154024e-18,SVM-linear,Random Forest,6.274438486502346e-17,****
train_r_corr,91.9132027465858,6.727157462919358e-62,SVM-linear,XGBoost,1.412703067213065e-60,****
train_r_corr,91.9132027465858,6.727157462919358e-62,SVM-linear,AutoGluon,1.412703067213065e-60,****
train_r_corr,-3.9762799047597297,0.0002301851459134569,SVM-rbf,Random Forest,0.004833888064182595,**
train_r_corr,86.9987857525759,1.3538706396922745e-60,SVM-rbf,XGBoost,2.8431283433537762e-59,****
train_r_corr,86.9987857525759,1.3538706396922745e-60,SVM-rbf,AutoGluon,2.8431283433537762e-59,****
train_r_corr,49.936064166712264,1.6633469952323812e-47,Random Forest,XGBoost,3.4930286899880003e-46,****
train_r_corr,49.936064166712264,1.6633469952323812e-47,Random Forest,AutoGluon,3.4930286899880003e-46,****
train_r_corr,,,XGBoost,AutoGluon,,ns
test_spearmanr,-1.770451628840574,0.08287286781769043,Linear Regression,Ridge Regression,1.0,ns
test_spearmanr,-2.3492557412139843,0.02288640486723335,Linear Regression,SVM-linear,0.48061450221190033,ns
test_spearmanr,-3.218180810060448,0.0022894967686512176,Linear Regression,SVM-rbf,0.048079432141675565,*
test_spearmanr,-4.233407152042647,0.00010075703360343768,Linear Regression,Random Forest,0.0021158977056721915,**
