metric,t-stat,p-val,model_1,model_2,p-val-corrected,significance
test_neg_mean_absolute_error,26.010892523205737,2.468349530528651e-30,XGBoost,AutoGluon,5.183534014110167e-29,****
train_neg_mean_absolute_error,-6.975610680992231,7.236603704329858e-09,Linear Regression,Ridge Regression,1.5196867779092702e-07,****
train_neg_mean_absolute_error,-14.690208461757477,1.397558133218033e-19,Linear Regression,SVM-linear,2.9348720797578695e-18,****
train_neg_mean_absolute_error,-5.5261645216078,1.245630976017135e-06,Linear Regression,SVM-rbf,2.6158250496359833e-05,****
train_neg_mean_absolute_error,-4.30082363280197,8.086750821698783e-05,Linear Regression,Random Forest,0.0016982176725567444,**
train_neg_mean_absolute_error,-105.84581485381818,2.987057149022038e-65,Linear Regression,XGBoost,6.27282001294628e-64,****
train_neg_mean_absolute_error,-105.84581485381818,2.987057149022038e-65,Linear Regression,AutoGluon,6.27282001294628e-64,****
train_neg_mean_absolute_error,-14.68142171690338,1.431498583565427e-19,Ridge Regression,SVM-linear,3.006147025487397e-18,****
train_neg_mean_absolute_error,-5.517792343032306,1.2827298609444446e-06,Ridge Regression,SVM-rbf,2.6937327079833337e-05,****
train_neg_mean_absolute_error,-4.298196344300465,8.156546355781657e-05,Ridge Regression,Random Forest,0.001712874734714148,**
train_neg_mean_absolute_error,-105.84793631396248,2.9837819669519714e-65,Ridge Regression,XGBoost,6.26594213059914e-64,****
train_neg_mean_absolute_error,-105.84793631396248,2.9837819669519714e-65,Ridge Regression,AutoGluon,6.26594213059914e-64,****
train_neg_mean_absolute_error,-2.299472723913344,0.025779575564287092,SVM-linear,SVM-rbf,0.5413710868500289,ns
train_neg_mean_absolute_error,-3.3772038074829225,0.0014418621487263296,SVM-linear,Random Forest,0.030279105123252922,*
train_neg_mean_absolute_error,-114.58822532922333,3.872691268838221e-67,SVM-linear,XGBoost,8.132651664560265e-66,****
train_neg_mean_absolute_error,-114.58822532922333,3.872691268838221e-67,SVM-linear,AutoGluon,8.132651664560265e-66,****
train_neg_mean_absolute_error,-2.675063087078265,0.010127765104405776,SVM-rbf,Random Forest,0.2126830671925213,ns
train_neg_mean_absolute_error,-81.63635380269758,4.36238914354436e-59,SVM-rbf,XGBoost,9.161017201443155e-58,****
train_neg_mean_absolute_error,-81.63635380269758,4.36238914354436e-59,SVM-rbf,AutoGluon,9.161017201443155e-58,****
train_neg_mean_absolute_error,-22.41445010148818,2.4645236384256803e-29,Random Forest,XGBoost,5.175499640693929e-28,****
train_neg_mean_absolute_error,-22.41445010148818,2.4645236384256803e-29,Random Forest,AutoGluon,5.175499640693929e-28,****
train_neg_mean_absolute_error,,,XGBoost,AutoGluon,,ns
test_neg_root_mean_squared_error,-0.8151716061065337,0.41891876582287757,Linear Regression,Ridge Regression,1.0,ns
test_neg_root_mean_squared_error,1.6267509883400004,0.11020466233385615,Linear Regression,SVM-linear,1.0,ns
test_neg_root_mean_squared_error,1.1094457762988414,0.27265329293198126,Linear Regression,SVM-rbf,1.0,ns
test_neg_root_mean_squared_error,0.26813659128897593,0.7897197788138821,Linear Regression,Random Forest,1.0,ns
test_neg_root_mean_squared_error,-21.96695922383298,6.696903524234733e-29,Linear Regression,XGBoost,1.406349740089294e-27,****
test_neg_root_mean_squared_error,0.5069406885634462,0.6142229629752445,Linear Regression,AutoGluon,1.0,ns
test_neg_root_mean_squared_error,1.635301992911465,0.10839443269886173,Ridge Regression,SVM-linear,1.0,ns
test_neg_root_mean_squared_error,1.1155823117466688,0.27004228095774596,Ridge Regression,SVM-rbf,1.0,ns
test_neg_root_mean_squared_error,0.27258346402591493,0.7863188725905748,Ridge Regression,Random Forest,1.0,ns
test_neg_root_mean_squared_error,-21.965483452739942,6.719198492841842e-29,Ridge Regression,XGBoost,1.4110316834967867e-27,****
test_neg_root_mean_squared_error,0.5073407802035608,0.6139440978404607,Ridge Regression,AutoGluon,1.0,ns
test_neg_root_mean_squared_error,-0.7576171595321793,0.4523083974098885,SVM-linear,SVM-rbf,1.0,ns
test_neg_root_mean_squared_error,-1.2239406623097715,0.22682729634219645,SVM-linear,Random Forest,1.0,ns
test_neg_root_mean_squared_error,-21.836202469617838,8.996358942135738e-29,SVM-linear,XGBoost,1.889235377848505e-27,****
test_neg_root_mean_squared_error,0.3558077516221334,0.7233456685754783,SVM-linear,AutoGluon,1.0,ns
test_neg_root_mean_squared_error,-0.8517092153970972,0.3985190119717966,SVM-rbf,Random Forest,1.0,ns
test_neg_root_mean_squared_error,-21.55696912507138,1.697792098824932e-28,SVM-rbf,XGBoost,3.5653634075323574e-27,****
test_neg_root_mean_squared_error,0.39768527254683317,0.6924015400871761,SVM-rbf,AutoGluon,1.0,ns
test_neg_root_mean_squared_error,-21.337529970282514,2.8095319873520075e-28,Random Forest,XGBoost,5.900017173439216e-27,****
test_neg_root_mean_squared_error,0.4846040604016728,0.6298816343333674,Random Forest,AutoGluon,1.0,ns
test_neg_root_mean_squared_error,13.165784761883184,1.0334369914714494e-17,XGBoost,AutoGluon,2.170217682090044e-16,****
train_neg_root_mean_squared_error,7.16667933516764,3.662127924678026e-09,Linear Regression,Ridge Regression,7.690468641823854e-08,****
train_neg_root_mean_squared_error,14.170672512642643,5.867251006073813e-19,Linear Regression,SVM-linear,1.2321227112755007e-17,****
train_neg_root_mean_squared_error,1.5583270122766724,0.12559177468636548,Linear Regression,SVM-rbf,1.0,ns
train_neg_root_mean_squared_error,-4.907069899593143,1.0632098176409196e-05,Linear Regression,Random Forest,0.00022327406170459313,***
train_neg_root_mean_squared_error,-71.39889797054275,6.4686005301538825e-56,Linear Regression,XGBoost,1.3584061113323154e-54,****
train_neg_root_mean_squared_error,-71.39889797054275,6.4686005301538825e-56,Linear Regression,AutoGluon,1.3584061113323154e-54,****
train_neg_root_mean_squared_error,14.170507573429303,5.869954311644481e-19,Ridge Regression,SVM-linear,1.232690405445341e-17,****
train_neg_root_mean_squared_error,1.5582611905057018,0.12560736826843769,Ridge Regression,SVM-rbf,1.0,ns
train_neg_root_mean_squared_error,-4.9070808957640235,1.0631699155896205e-05,Ridge Regression,Random Forest,0.0002232656822738203,***
train_neg_root_mean_squared_error,-71.39899634352538,6.468115507021547e-56,Ridge Regression,XGBoost,1.3583042564745247e-54,****
train_neg_root_mean_squared_error,-71.39899634352538,6.468115507021547e-56,Ridge Regression,AutoGluon,1.3583042564745247e-54,****
train_neg_root_mean_squared_error,-2.8142286811912394,0.007020153439953135,SVM-linear,SVM-rbf,0.14742322223901583,ns
train_neg_root_mean_squared_error,-5.634920164776752,8.501971016740765e-07,SVM-linear,Random Forest,1.785413913515561e-05,****
train_neg_root_mean_squared_error,-68.08931913599181,8.551342531181323e-55,SVM-linear,XGBoost,1.7957819315480778e-53,****
train_neg_root_mean_squared_error,-68.08931913599181,8.551342531181323e-55,SVM-linear,AutoGluon,1.7957819315480778e-53,****
train_neg_root_mean_squared_error,-5.148098082673874,4.6461049434636405e-06,SVM-rbf,Random Forest,9.756820381273645e-05,****
train_neg_root_mean_squared_error,-68.195042129286,7.859609000409743e-55,SVM-rbf,XGBoost,1.6505178900860462e-53,****
